"";"CODIGO_UNIDADE_ORCAMENTARIA";"UNIDADE ORCAMENTARIA";"GRUPO DE DESPESA";"Ano";"Valor"
"1";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2000;38,05
"2";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2001;34,89
"3";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2002;28,69
"4";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2003;38,81
"5";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2004;186,05
"6";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2005;198
"7";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2006;293,28
"8";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2007;34,31
"9";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2008;38,58
"10";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2009;41,56
"11";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2010;45,54
"12";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2011;61,27
"13";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2012;60,37
"14";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2013;69,48
"15";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2014;80,2
"16";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2015;86,4
"17";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2016;86,5
"18";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2017;85,4
"19";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2018;87,62
"20";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2019;91,4
"21";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2020;88,75
"22";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2021;89,9
"23";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2022;90,7
"24";52101;"Administracao Direta do Ministerio da Defesa";"Pessoal e Encargos Sociais";2023;121,6
"25";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2000;29,59
"26";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2001;42
"27";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2002;234,39
"28";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2003;349,1
"29";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2004;335,69
"30";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2005;290,05
"31";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2006;240,8
"32";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2007;101,25
"33";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2008;0
"34";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2009;0
"35";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2010;0
"36";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2011;0
"37";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2012;0
"38";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2013;0
"39";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2014;0
"40";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2015;0
"41";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2016;0
"42";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2017;0
"43";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2018;0
"44";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2019;0
"45";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2020;0
"46";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2021;0
"47";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2022;0
"48";52101;"Administracao Direta do Ministerio da Defesa";"Juros e Encargos da Dívida";2023;0
"49";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2000;50,61
"50";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2001;59,77
"51";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2002;72,98
"52";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2003;54,82
"53";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2004;151,91
"54";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2005;221,59
"55";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2006;260,49
"56";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2007;249,13
"57";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2008;373,01
"58";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2009;408,16
"59";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2010;798,8
"60";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2011;725
"61";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2012;521,26
"62";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2013;658,46
"63";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2014;903,03
"64";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2015;760
"65";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2016;967,3
"66";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2017;531,8
"67";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2018;969,25
"68";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2019;877,73
"69";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2020;1451,19
"70";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2021;721,9
"71";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2022;731,55
"72";52101;"Administracao Direta do Ministerio da Defesa";"Outras Despesas Correntes";2023;187,11
"73";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2000;600,29
"74";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2001;383,71
"75";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2002;329,31
"76";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2003;124,94
"77";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2004;152,24
"78";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2005;296,37
"79";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2006;216,43
"80";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2007;366,48
"81";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2008;275,81
"82";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2009;455
"83";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2010;991,82
"84";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2011;438,49
"85";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2012;1287,11
"86";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2013;1180,63
"87";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2014;1390,05
"88";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2015;977,1
"89";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2016;1043,6
"90";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2017;819,1
"91";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2018;1030,1
"92";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2019;855
"93";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2020;1007,44
"94";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2021;1087,9
"95";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2022;1638,45
"96";52101;"Administracao Direta do Ministerio da Defesa";"Investimentos";2023;254,19
"97";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2000;0
"98";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2001;0
"99";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2002;0
"100";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2003;0
"101";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2004;0
"102";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2005;350
"103";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2006;0
"104";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2007;565,11
"105";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2008;78
"106";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2009;0
"107";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2010;0
"108";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2011;0
"109";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2012;0
"110";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2013;0
"111";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2014;94,2
"112";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2015;296,3
"113";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2016;117,8
"114";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2017;38,8
"115";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2018;0
"116";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2019;0
"117";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2020;0
"118";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2021;0
"119";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2022;0
"120";52101;"Administracao Direta do Ministerio da Defesa";"Inversões Financeiras";2023;0
"121";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2000;111,82
"122";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2001;200,49
"123";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2002;160,36
"124";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2003;51,6
"125";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2004;50,61
"126";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2005;239,48
"127";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2006;410,32
"128";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2007;293,02
"129";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2008;0
"130";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2009;0
"131";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2010;0
"132";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2011;0
"133";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2012;0
"134";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2013;0
"135";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2014;0
"136";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2015;0
"137";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2016;0
"138";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2017;0
"139";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2018;0
"140";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2019;0
"141";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2020;0
"142";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2021;0
"143";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2022;0
"144";52101;"Administracao Direta do Ministerio da Defesa";"Amortização da Dívida";2023;0
"145";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2000;3176,95
"146";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2001;4031,51
"147";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2002;4554,77
"148";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2003;4636,49
"149";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2004;4950,98
"150";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2005;5402,07
"151";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2006;6342,58
"152";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2007;6957,04
"153";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2008;8034,88
"154";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2009;8960,62
"155";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2010;9931,59
"156";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2011;10798,5
"157";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2012;10886,74
"158";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2013;11834,33
"159";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2014;12900,3
"160";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2015;14239,6
"161";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2016;14841,3
"162";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2017;16267,3
"163";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2018;17464,2
"164";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2019;18606,8
"165";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2020;19569,72
"166";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2021;20329,1
"167";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2022;21192,68
"168";52111;"Comando da Aeronautica";"Pessoal e Encargos Sociais";2023;6762,67
"169";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2000;65,03
"170";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2001;116,43
"171";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2002;273,47
"172";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2003;67,48
"173";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2004;42,49
"174";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2005;1004,54
"175";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2006;80,15
"176";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2007;66,66
"177";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2008;51,01
"178";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2009;273,98
"179";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2010;54,68
"180";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2011;122,3
"181";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2012;95,68
"182";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2013;134,75
"183";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2014;168,58
"184";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2015;188,3
"185";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2016;166,8
"186";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2017;208,7
"187";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2018;275,56
"188";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2019;312,61
"189";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2020;448,8
"190";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2021;526,6
"191";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2022;424,45
"192";52111;"Comando da Aeronautica";"Juros e Encargos da Dívida";2023;162,52
"193";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2000;508,84
"194";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2001;672,11
"195";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2002;585,8
"196";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2003;587,27
"197";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2004;724,35
"198";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2005;818,38
"199";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2006;775,28
"200";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2007;1095,3
"201";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2008;1167,99
"202";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2009;1164,05
"203";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2010;1231,79
"204";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2011;1391,01
"205";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2012;1480,9
"206";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2013;1657,69
"207";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2014;1783,09
"208";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2015;1565,9
"209";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2016;1590,9
"210";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2017;1284,5
"211";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2018;1609,7
"212";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2019;1642,15
"213";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2020;1496,89
"214";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2021;1520,8
"215";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2022;1521,46
"216";52111;"Comando da Aeronautica";"Outras Despesas Correntes";2023;386,85
"217";52111;"Comando da Aeronautica";"Investimentos";2000;125,09
"218";52111;"Comando da Aeronautica";"Investimentos";2001;780,12
"219";52111;"Comando da Aeronautica";"Investimentos";2002;622,94
"220";52111;"Comando da Aeronautica";"Investimentos";2003;339,53
"221";52111;"Comando da Aeronautica";"Investimentos";2004;760,78
"222";52111;"Comando da Aeronautica";"Investimentos";2005;665,67
"223";52111;"Comando da Aeronautica";"Investimentos";2006;658
"224";52111;"Comando da Aeronautica";"Investimentos";2007;951,16
"225";52111;"Comando da Aeronautica";"Investimentos";2008;1249,41
"226";52111;"Comando da Aeronautica";"Investimentos";2009;1582,32
"227";52111;"Comando da Aeronautica";"Investimentos";2010;1509,66
"228";52111;"Comando da Aeronautica";"Investimentos";2011;1176,79
"229";52111;"Comando da Aeronautica";"Investimentos";2012;1902,5
"230";52111;"Comando da Aeronautica";"Investimentos";2013;1794,6
"231";52111;"Comando da Aeronautica";"Investimentos";2014;1633,52
"232";52111;"Comando da Aeronautica";"Investimentos";2015;2662,7
"233";52111;"Comando da Aeronautica";"Investimentos";2016;2168,8
"234";52111;"Comando da Aeronautica";"Investimentos";2017;2462,2
"235";52111;"Comando da Aeronautica";"Investimentos";2018;2339,18
"236";52111;"Comando da Aeronautica";"Investimentos";2019;2425,03
"237";52111;"Comando da Aeronautica";"Investimentos";2020;2150,41
"238";52111;"Comando da Aeronautica";"Investimentos";2021;2137,1
"239";52111;"Comando da Aeronautica";"Investimentos";2022;2484,39
"240";52111;"Comando da Aeronautica";"Investimentos";2023;1441,94
"241";52111;"Comando da Aeronautica";"Inversões Financeiras";2000;0
"242";52111;"Comando da Aeronautica";"Inversões Financeiras";2001;0
"243";52111;"Comando da Aeronautica";"Inversões Financeiras";2002;0
"244";52111;"Comando da Aeronautica";"Inversões Financeiras";2003;0
"245";52111;"Comando da Aeronautica";"Inversões Financeiras";2004;0
"246";52111;"Comando da Aeronautica";"Inversões Financeiras";2005;0
"247";52111;"Comando da Aeronautica";"Inversões Financeiras";2006;0
"248";52111;"Comando da Aeronautica";"Inversões Financeiras";2007;0
"249";52111;"Comando da Aeronautica";"Inversões Financeiras";2008;0
"250";52111;"Comando da Aeronautica";"Inversões Financeiras";2009;0
"251";52111;"Comando da Aeronautica";"Inversões Financeiras";2010;0
"252";52111;"Comando da Aeronautica";"Inversões Financeiras";2011;0
"253";52111;"Comando da Aeronautica";"Inversões Financeiras";2012;0
"254";52111;"Comando da Aeronautica";"Inversões Financeiras";2013;0
"255";52111;"Comando da Aeronautica";"Inversões Financeiras";2014;0
"256";52111;"Comando da Aeronautica";"Inversões Financeiras";2015;0
"257";52111;"Comando da Aeronautica";"Inversões Financeiras";2016;0
"258";52111;"Comando da Aeronautica";"Inversões Financeiras";2017;0
"259";52111;"Comando da Aeronautica";"Inversões Financeiras";2018;0
"260";52111;"Comando da Aeronautica";"Inversões Financeiras";2019;0
"261";52111;"Comando da Aeronautica";"Inversões Financeiras";2020;0
"262";52111;"Comando da Aeronautica";"Inversões Financeiras";2021;0
"263";52111;"Comando da Aeronautica";"Inversões Financeiras";2022;0
"264";52111;"Comando da Aeronautica";"Inversões Financeiras";2023;0
"265";52111;"Comando da Aeronautica";"Amortização da Dívida";2000;138,78
"266";52111;"Comando da Aeronautica";"Amortização da Dívida";2001;186,97
"267";52111;"Comando da Aeronautica";"Amortização da Dívida";2002;297,17
"268";52111;"Comando da Aeronautica";"Amortização da Dívida";2003;152,5
"269";52111;"Comando da Aeronautica";"Amortização da Dívida";2004;130,49
"270";52111;"Comando da Aeronautica";"Amortização da Dívida";2005;298,73
"271";52111;"Comando da Aeronautica";"Amortização da Dívida";2006;205,55
"272";52111;"Comando da Aeronautica";"Amortização da Dívida";2007;484,69
"273";52111;"Comando da Aeronautica";"Amortização da Dívida";2008;178,96
"274";52111;"Comando da Aeronautica";"Amortização da Dívida";2009;154,81
"275";52111;"Comando da Aeronautica";"Amortização da Dívida";2010;147,82
"276";52111;"Comando da Aeronautica";"Amortização da Dívida";2011;197,79
"277";52111;"Comando da Aeronautica";"Amortização da Dívida";2012;260,48
"278";52111;"Comando da Aeronautica";"Amortização da Dívida";2013;371,63
"279";52111;"Comando da Aeronautica";"Amortização da Dívida";2014;514,57
"280";52111;"Comando da Aeronautica";"Amortização da Dívida";2015;608,1
"281";52111;"Comando da Aeronautica";"Amortização da Dívida";2016;395
"282";52111;"Comando da Aeronautica";"Amortização da Dívida";2017;401,6
"283";52111;"Comando da Aeronautica";"Amortização da Dívida";2018;524,7
"284";52111;"Comando da Aeronautica";"Amortização da Dívida";2019;567,38
"285";52111;"Comando da Aeronautica";"Amortização da Dívida";2020;778,65
"286";52111;"Comando da Aeronautica";"Amortização da Dívida";2021;757,7
"287";52111;"Comando da Aeronautica";"Amortização da Dívida";2022;523,56
"288";52111;"Comando da Aeronautica";"Amortização da Dívida";2023;0
"289";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2000;8003,21
"290";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2001;9884,32
"291";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2002;11176,77
"292";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2003;11025,26
"293";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2004;11761,12
"294";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2005;12954,08
"295";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2006;14701,49
"296";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2007;15948,24
"297";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2008;18152,85
"298";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2009;20127,22
"299";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2010;22252,82
"300";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2011;23482,56
"301";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2012;23813,75
"302";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2013;25587,16
"303";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2014;27699,46
"304";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2015;30637,8
"305";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2016;32052,3
"306";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2017;35266,9
"307";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2018;37864,37
"308";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2019;40390,34
"309";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2020;43543,4
"310";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2021;44795,6
"311";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2022;46239,01
"312";52121;"Comando do Exercito";"Pessoal e Encargos Sociais";2023;46987,26
"313";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2000;107,78
"314";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2001;92,52
"315";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2002;47,8
"316";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2003;15,59
"317";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2004;17,82
"318";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2005;14,41
"319";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2006;10,49
"320";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2007;6,66
"321";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2008;3,34
"322";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2009;0
"323";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2010;0
"324";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2011;0
"325";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2012;0
"326";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2013;0
"327";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2014;0
"328";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2015;0
"329";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2016;0
"330";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2017;0
"331";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2018;0
"332";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2019;0
"333";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2020;0
"334";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2021;0
"335";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2022;0
"336";52121;"Comando do Exercito";"Juros e Encargos da Dívida";2023;0
"337";52121;"Comando do Exercito";"Outras Despesas Correntes";2000;523,34
"338";52121;"Comando do Exercito";"Outras Despesas Correntes";2001;589,38
"339";52121;"Comando do Exercito";"Outras Despesas Correntes";2002;523,45
"340";52121;"Comando do Exercito";"Outras Despesas Correntes";2003;621,34
"341";52121;"Comando do Exercito";"Outras Despesas Correntes";2004;745,07
"342";52121;"Comando do Exercito";"Outras Despesas Correntes";2005;981
"343";52121;"Comando do Exercito";"Outras Despesas Correntes";2006;999,42
"344";52121;"Comando do Exercito";"Outras Despesas Correntes";2007;1072,99
"345";52121;"Comando do Exercito";"Outras Despesas Correntes";2008;1312,54
