municipio;nome_escola;zona;ano_implantacao;lat;lon
Palmares;EREM DOUTOR PEDRO AFONSO DE MEDEIROS;Urbana;2021;-8,6861422;-35,5976296
Cabo de Santo Agostinho;EREM EMIDIO CAVALCANTI DE ALBUQUERQUE;Urbana;2021;-8,2401746;-34,978116
Pesqueira;EREM ESTADUAL CRISTO REI;Urbana;2021;-8,3585418;-36,7012935
Jaboatão dos Guararapes;EREM FREI JABOATÃO;Urbana;2021;-8,1101619;-35,0237599
Tacaratu - Distrito de Caraibeiras;EREM JÚLIA GOMES;Rural;2021;-9,1057991;-38,075045
Caruaru;EREM PROFESSOR MARIO SETTE;Urbana;2021;-8,2926188;-35,9694693
Caruaru;EREM PROFESSORA ADELIA LEAL FERREIRA;Urbana;2021;-8,2970629;-35,9740545
Itapissuma;EREM SENADOR JOSÉ ERMÍRIO DE MORAES;Rural;2021;-7,7683967;-34,8974503
Cabrobó;EREM SENADOR PAULO GUERRA;Urbana;2021;-8,5103462;-39,3098698
Recife;EREM SYLVIO RABELO;Urbana;2021;-8,0550927;-34,8810601
Recife;ETE BOSCO RECIFE;Urbana;2021;-8,0219792;-34,9152114
Limoeiro;EREFEM GINASIO DE LIMOEIRO ARTHUR CORREIA DE OLIVEIRA;Urbana;2021;-7,8759239;-35,446878
Petrolândia;EREFEM ICO MANDANTES;Rural;2021;-8,8371241;-38,4079753
Igarassu;EREFEM NOVA CRUZ;Rural;2021;-7,8491564;-34,8456139
Flores;EREFEM DARIO GOMES DE LIMA;Rural;2021;-7,9545011;-37,7857462
Belém do São Francisco;EREFEM DR ALIPIO LUSTOSA;Urbana;2021;-8,748439;-38,967021
Bezerros;EREFEM EURICO QUEIROZ;Urbana;2021;-8,2397016;-35,7512441
Recife;EREM  ASSIS CHATEAUBRIAND;Urbana;2021;-8,0866861;-34,8829033
Paulista;EREM  DANTAS BARRETO;Urbana;2021;-7,9459494;-34,8773644
Jaboatão dos Guararapes;EREM  MEDIOFREI ROMEU PEREA;Urbana;2021;-8,0676638;-35,0003848
Igarassu;EREM  SANTOS COSME E DAMIAO;Urbana;2021;-7,8303674;-34,9089057
Araripina;EREM ANIZIO RODRIGUES COELHO;Urbana;2021;-7,5711408;-40,4943883
Cabo de Santo Agostinho;EREM DESEMBARGADOR ANTONIO DA SILVA GUIMARAES;Urbana;2021;-8,2205852;-34,9639892
Jaboatão dos Guararapes;EREM DESEMBARGADOR JOSE NEVES FILHO;Urbana;2021;-8,1669209;-34,9262834
Vicência;EREM DOUTOR JOAQUIM CORREIA;Urbana;2021;-7,6569615;-35,314268
Paulista;EREM DOUTOR LUIZ CABRAL DE MELO;Urbana;2021;-7,9336383;-34,8562685
Olinda;EREM ESCRITOR PAULO CAVALCANTI;Urbana;2021;-7,9559697;-34,8533205
Cabo de Santo Agostinho;EREM LUISA GUERRA;Urbana;2021;-8,285435;-35,035524
João Alfredo;EREM NOSSA SENHORA AUXILIADORA;Urbana;2021;-7,861223;-35,590971
Recife;EREM POETA MANUEL BANDEIRA;Urbana;2021;-8,0657651;-34,8937962
Olinda;EREM PROFESSOR ESTEVAO PINTO;Urbana;2021;-8,0201774;-34,8573902
Paulista;EREM RADIALISTA LUIZ QUEIROGA;Urbana;2021;-7,951798;-34,8914592
Recife;EREM REGUEIRA COSTA;Urbana;2021;-8,0340947;-34,8986301
Recife;EREM ROSA DE MAGALHAES MELO;Urbana;2021;-8,0104212;-34,9015313
Bom Conselho;ETE FRANCISCO DE MATOS SOBRINHO;Urbana;2021;-9,157314207;-36,69260658
Petrolina;EREM  MARIA WILZA BARROS DE MIRANDA;Urbana;2021;-9,36133;-40,54155
Recife;EREM  POMPEIA CAMPOS;Urbana;2021;-8,01463;-34,93178
Recife;EREM ALBERTO TORRES;Urbana;2021;-8,0917226;-34,9494328
Catende;EREM COSTA AZEVEDO CATENDE;Urbana;2021;-8,6683354;-35,7254794
Macaparana;EREM CREUSA DE FREITAS CAVALCANTI;Urbana;2021;-7,5560496;-35,4427791
Olinda;EREM GUEDES ALCOFORADO;Urbana;2021;-8,0132471;-34,8557943
Vitória de Santo Antão;EREM GUIOMAR KRAUSE GONCALVES;Urbana;2021;-8,1296188;-35,2942024
Moreno;EREM MARIA DO CEU BANDEIRA;Urbana;2021;-8,1079907;-35,1935005
Santa Maria da Boa Vista;EREM PAU BRASIL;Rural;2021;-8,4485096;-39,7659826
Olinda;EREM PINTOR MANOEL BANDEIRA;Urbana;2021;-7,99768;-34,842016
Caruaru;EREM PROFESSOR VICENTE MONTEIRO;Urbana;2021;-8,2840679;-35,9658159
Petrolina;EREM PROFESSORA EVANIRA DE SOUZA DIAS;Urbana;2021;-9,38497;-40,54532
Limoeiro;EREM PROFESSORA JANDIRA DE ANDRADE LIMA;Urbana;2021;-7,881589;-35,437587
Jaboatão dos Guararapes;EREM SATURNINO DE BRITO;Urbana;2021;-8,1470314;-34,9189997
Serra Talhada;EREM SOLIDONIO LEITE;Urbana;2021;-7,9909919;-38,2975102
Recife;EREM VIDAL DE NEGREIROS;Urbana;2021;-8,0770009;-34,914005
Garanhuns;ETE ARIANO VILAR SUASSUNA;Urbana;2021;-8,90562742;-36,49529596
Igarassu;ETE JURANDIR BEZERRA LINS;Urbana;2021;-7,85246453;-34,90851355
Recife;ETE PROFESSOR ANTONIO CARLOS GOMES DA COSTA (EAD);Urbana;2021;-8,047868095;-34,88149853
Recife;EREF CREUSA BARRETO DORNELAS;Urbana;2021;-8,0443384;-34,9178841
Goiana;EREM BENIGNO PESSOA DE ARAUJO;Urbana;2021;-7,5636759;-34,9987255
Belo Jardim;EREM BENTO AMERICO;Urbana;2021;-8,333123;-36,4170867
Igarassu;EREM BRASILINO JOSE DE CARVALHO;Urbana;2021;-7,8776191;-34,8982775
Salgueiro;EREM CARLOS PENA FILHO;Urbana;2021;-8,0740745;-39,1293254
Barreiros;EREM CENTRAL BARREIROS;Rural;2021;-8,8164737;-35,1834957
Gravatá;EREM CLETO CAMPELO;Urbana;2021;-8,1994271;-35,5629051
Bezerros;EREM CONEGO ALEXANDRE CAVALCANTI;Urbana;2021;-8,2310952;-35,7478909
Palmares;EREM DA FRATERNIDADE PALMARENSE;Urbana;2021;-8,6987174;-35,5971193
Petrolândia;EREM DE JATOBA;Urbana;2021;-8,9812075;-38,2203814
Paulista;EREM DE PAULISTA;Urbana;2021;-7,952671;-34,873598
Floresta;EREM DEPUTADO AFONSO FERRAZ;Urbana;2021;-8,5989496;-38,5725153
Petrolina;EREM DOM MALAN;Urbana;2021;-9,4023741;-40,5008223
Paulista;EREM ESCRITOR JOSE DE ALENCAR;Urbana;2021;-7,9506548;-34,8639628
Petrolina;EREM GERCINO COELHO;Urbana;2021;-9,3850523;-40,508061
Paudalho;EREM HERCULANO BANDEIRA;Urbana;2021;-7,8951672;-35,1801457
Serra Talhada;EREM IRNERO IGNACIO;Urbana;2021;-7,9804333;-38,3068651
Petrolina;EREM JESUINO ANTONIO DAVILA;Urbana;2021;-9,3578052;-40,5347363
Carpina;EREM JOSE DE LIMA JUNIOR;Urbana;2021;-7,8427996;-35,2541216
Ipojuca;EREM JOSE MARIO ALVES DA SILVA;Urbana;2021;-8,5050956;-35,0051682
Recife;EREM LAGOA ENCANTADA;Urbana;2021;-8,1230667;-34,9507954
Nazaré da Mata;EREM MACIEL MONTEIRO;Urbana;2021;-7,7419043;-35,2196142
Jaboatão dos Guararapes;EREM MURILO BRAGA;Urbana;2021;-8,0956698;-34,9729444
Caruaru;EREM NICANOR SOUTO MAIOR;Urbana;2021;-8,291378;-35,961065
Afogados da Ingazeira;EREM NORMAL ESTADUAL PROFESSORA IONE DE GOES BARROS;Urbana;2021;-7,7531723;-37,6329478
Araripina;EREM PADRE LUIZ GONZAGA;Urbana;2021;-7,5752282;-40,4989697
Petrolina;EREM PADRE MANOEL DE PAIVA NETTO;Urbana;2021;-9,3786737;-40,5285605
São Lourenço da Mata;EREM PROFESSOR AGAMENOM MAGALHAES;Urbana;2021;-7,999979;-35,0245019
Camaragibe;EREM PROFESSOR ANTONIO CARNEIRO LEAO;Urbana;2021;-8,0229787;-34,9794223
Jaboatão dos Guararapes;EREM PROFESSOR BENEDITO CUNHA MELO;Urbana;2021;-8,1341892;-34,9705258
Recife;EREM PROFESSOR FERNANDO MOTA;Urbana;2021;-8,1358876;-34,9144359
Timbaúba;EREM PROFESSOR JOSE MENDES DA SILVA;Urbana;2021;-7,5149996;-35,311253
Cabo de Santo Agostinho;ETE LUIZ ALVES LACERDA;Urbana;2021;-8,28579602;-35,03842114
Belém do São Francisco;ETE MARIA EMILIA CANTARELLI;Urbana;2021;-8,7544258;-38,9603252
Caruaru;ETE MINISTRO FERNANDO LYRA;Urbana;2021;-8,304083333;-35,98321333
Jaboatão dos Guararapes;ETE ADVOGADO JOSE DAVI GIL RODRIGUES;Urbana;2021;-8,13960716;-34,94633828
Belo Jardim;ETE EDSON MORORO MOURA;Urbana;2021;-8,3314243;-36,4226391
São Lourenço da Mata;ETE GOVERNADOR EDUARDO CAMPOS;Urbana;2021;-7,99446;-35,03761
Buíque;ETE JORNALISTA CYL GALLINDO;Urbana;2021;-8,62386709;-37,15553793
Arcoverde;ETE PROFESSOR FRANCISCO JONAS FEITOSA COSTA;Urbana;2021;-8,44083535;-37,05672618
Paudalho;ETE SENADOR WILSON CAMPOS;Rural;2021;-7,92319928;-35,15759177
Custódia;EREM QUILOMBOLA VEREADORA ALZIRA TENORIO DO AMARAL;Rural;2021;-7,9287495;-37,5941812
São Bento do Una;ETE GOVERNADOR EDUARDO CAMPOS SAO BENTO DO UNA GARANHUNS;Urbana;2021;-8,52002;-36,45822
São José do Belmonte;ETE PEDRO LEAO LEAL;Urbana;2021;-7,889294992;-38,74151755
Olinda;EREM CAPITAO LUIZ REIS;Urbana;2021;-7,989229;-34,906269
Salgadinho;EREM CARLOS SOARES DA SILVA;Urbana;2021;-7,939961;-35,637513
Manari;EREM CORONEL MANOEL DE SOUZA NETO;Urbana;2021;-8,9653217;-37,6316378
Camaragibe;EREM DEPUTADO OSCAR CARNEIRO;Urbana;2021;-8,0093063;-34,9787421
Jaboatão dos Guararapes;EREM DESPORTISTA RUBEM RODRIGUES MOREIRA;Urbana;2021;-8,1714095;-34,9343391
Recife;EREM DOM VITAL;Urbana;2021;-8,0273083;-34,9181962
Lagoa do Carro;EREM DOUTOR FRANCISCO SIQUEIRA C DA CUNHA;Urbana;2021;-7,8443127;-35,3159728
Gameleira;EREM DOUTOR JAIME MONTEIRO;Urbana;2021;-8,585194;-35,3876461
São José do Egito;EREM EDSON SIMOES;Urbana;2021;-7,4753691;-37,2756843
São Benedito do Sul;EREM ELOY MALTA DE ALENCAR;Urbana;2021;-8,8170241;-35,9456706
Ferreiros;EREM EMILIANO PEREIRA BORGES;Urbana;2021;-7,4502164;-35,2418733
Maraial;EREM FABIO DA SILVEIRA BARROS;Urbana;2021;-8,7830674;-35,8133201
Jaboatão dos Guararapes;EREM FELIPE CAMARAO;Urbana;2021;-8,157795;-34,924667
São Joaquim do Monte;EREM FREI EPIFANIO;Urbana;2021;-8,5751732;-35,8922349
Alagoinha;EREM GONCALO ANTUNES BEZERRA;Urbana;2021;-8,4665258;-36,773393
Joaquim Nabuco;EREM GOVERNADOR EDUARDO CAMPOS;Urbana;2021;-8,6256496;-35,5285558
Terra Nova;EREM GUMERCINDO CABRAL;Urbana;2021;-8,2272115;-39,3776377
Buenos Aires;EREM JAIME COELHO;Urbana;2021;-7,719917;-35,3269251
Chã Grande;EREM JOAO BATISTA DE VASCONCELOS CHA GRANDE;Urbana;2021;-8,2412273;-35,4652914
Belo Jardim;EREM JOAO MONTEIRO DE MELO;Urbana;2021;-8,3391723;-36,4324376
Xexéu;EREM JOAO PEREIRA SOBRINHO;Urbana;2021;-8,8064467;-35,626406
Igarassu;EREM JOAO PESSOA GUERRA;Urbana;2021;-7,8268522;-34,9146843
Brejinho;EREM JOSE SEVERINO DE ARAUJO;Urbana;2021;-7,3487858;-37,2853047
Ibirajuba;EREM MANOEL MOREIRA DA COSTA;Urbana;2021;-8,5831034;-36,180051
Terezinha;EREM MONSENHOR ALFREDO DAMASO;Urbana;2021;-9,0566303;-36,6275669
Paranatama;EREM NARCISO CORREIA;Urbana;2021;-8,9195892;-36,6550684
Solidão;EREM NOSSA SENHORA DE LOURDES;Urbana;2021;-7,6068408;-37,6645256
Chã de Alegria;EREM PRESIDENTE COSTA E SILVA;Urbana;2021;-7,9944933;-35,2135675
Escada;EREM PROFESSOR ERALDO CAMPOS;Urbana;2021;-8,3571313;-35,2379259
Recife;EREM PROFESSORA HELENA PUGO;Urbana;2021;-8,0677002;-34,9321769
Pesqueira;EREM PROFESSORA MARGARIDA DE LIMA FALCAO;Urbana;2021;-8,3653416;-36,7105774
Orobó;EREM PROFESSORA RITA MARIA DA CONCEICAO;Urbana;2021;-7,7538262;-35,5989546
Toritama;EREM PROTAZIO SOARES DE SOUZA;Urbana;2021;-8,0045098;-36,0548934
Camocim de São Félix;EREM QUINTINO BOCAIUVA;Urbana;2021;-8,3603516;-35,7649934
Santa Filomena;EREM RAIMUNDO DE CASTRO FERREIRA;Urbana;2021;-8,1615717;-40,6132277
Palmeirina;EREM REGINA PACIS GARANHUNS;Urbana;2021;-9,0113182;-36,3245302
São Bento do Una;EREM RODOLFO PAIVA;Urbana;2021;-8,5233584;-36,4430827
Buíque;EREM SAO FELIX DE CANTALICE;Urbana;2021;-8,6199575;-37,1608993
Jaboatão dos Guararapes;EREM SENADOR ADERBAL JUREMA;Urbana;2021;-8,0693746;-34,9942232
Cabo de Santo Agostinho;EREM SENADOR FRANCISCO PESSOA DE QUEIROZ;Urbana;2021;-8,2999573;-35,0350682
Lagoa de Itaenga;EREM TRISTAO FERREIRA BESSA;Urbana;2021;-7,9274044;-35,2952451
Recife;ETE MIGUEL BATISTA;Urbana;2021;-8,0136682;-34,9319278
Lagoa do Ouro;EREM ABILIO MONTEIRO;Urbana;2021;-9,126091;-36,4587025
Jaboatão dos Guararapes;EREM ADELAIDE PESSOA CAMARA;Urbana;2021;-8,139246;-34,9720559
Verdejante;EREM ANISIO VERAS;Urbana;2021;-7,9227647;-38,9704335
Vitória de Santo Antão;EREM ANTONIO DIAS CARDOSO;Urbana;2021;-8,11372;-35,2895521
Calumbi;EREM ANTONIO GOMES DE LIMA;Urbana;2021;-7,9359275;-38,1485874
Inajá;EREM ANTONIO GUILHERME DIAS LIMA;Urbana;2021;-8,9018105;-37,8245296
Ingazeira;EREM ARISTAQUE JOSE DE VERAS;Urbana;2021;-7,6780195;-37,4585309
Calçado;EREM AUGUSTA CORDEIRO DE MELO;Urbana;2021;-8,7315011;-36,336882
Angelim;EREM AZARIAS SALGADO;Urbana;2021;-8,8907297;-36,2823455
Pombos;EREM CAPITAO MANOEL GOMES D ASSUNCAO;Urbana;2021;-8,1402323;-35,3970511
Arcoverde;EREM CARLOS RIOS;Urbana;2021;-8,4176445;-37,0585204
Poção;EREM COMENDADOR MANOEL CAETANO DE BRITO;Urbana;2021;-8,1857919;-36,7019531
Olinda;EREM DE OLINDA;Urbana;2021;-8,0146197;-34,8513964
Gravatá;EREM DEVALDO BORGES;Urbana;2021;-8,2052583;-35,5699324
Primavera;EREM ELISA MARQUES DE ASSIS;Urbana;2021;-8,3298242;-35,3536744
Jucati;EREM HENRIQUE JUSTINO DE MELO;Urbana;2021;-8,7067398;-36,4891012
Jaboatão dos Guararapes;EREM HUMBERTO LINS BARRADAS;Urbana;2021;-8,1765689;-34,997537
Carpina;EREM JOAO CAVALCANTI PETRIBU;Urbana;2021;-7,8463461;-35,2573826
Casinhas;EREM JOAO XXIII;Urbana;2021;-7,743134;-35,722953
Recife;EREM JOAQUIM TAVORA;Urbana;2021;-8,0557878;-34,9088417
Recife;EREM JOSE VILELA;Urbana;2021;-8,0323422;-34,9127911
Barra de Guabiraba;EREM LEOBALDO SOARES DA SILVA;Urbana;2021;-8,41864;-35,6640409
Araripina;EREM LUIZ GONZAGA DUARTE;Urbana;2021;-7,5711408;-40,4943883
Abreu e Lima;EREM LUIZ RODOLFO DE ARAUJO JUNIOR;Urbana;2021;-7,9168901;-34,9142883
Caruaru;EREM MARIA AUXILIADORA LIBERATO;Urbana;2021;-8,2804935;-35,9327867
Recife;EREM MARIA RITA DA SILVA LESSA;Urbana;2021;-8,1360081;-34,9382906
Recife;EREM MARIANO TEIXEIRA;Urbana;2021;-8,0958308;-34,9309765
Jaqueira;EREM MIGUEL PELLEGRINO;Urbana;2021;-8,7319405;-35,7970671
Betânia;EREM OSMAR DE SOUZA FERRAZ;Urbana;2021;-8,2737861;-38,0354243
Caruaru;EREM PADRE ZACARIAS TAVARES;Urbana;2021;-8,275209;-35,9636473
Camutanga;EREM PEDRO TAVARES;Urbana;2021;-7,4066512;-35,2742035
Moreilândia;EREM PRESIDENTE MEDICI;Urbana;2021;-7,6277981;-39,5509656
Carnaubeira da Penha;EREM PROFESSOR AURELIANO GONCALVES DOS SANTOS;Urbana;2021;-8,3206211;-38,7420568
Jaboatão dos Guararapes;EREM PROFESSOR EPITACIO ANDRE DIAS;Urbana;2021;-8,1676263;-34,928008
Agrestina;EREM PROFESSOR JOSE CONSTANTINO;Urbana;2021;-8,4600753;-35,9450493
Caruaru;EREM PROFESSOR LISBOA;Urbana;2021;-8,2772862;-35,9887537
Feira Nova;EREM PROFESSORA MARILENE CHAVES DE SANTANA;Urbana;2021;-7,946084;-35,393525
Recife;EREM SANTA PAULA FRASSINETTI;Urbana;2021;-8,040716;-34,888466
Santa Terezinha;EREM SANTA TEREZINHA;Urbana;2021;-7,3785355;-37,4807757
Ouricuri;EREM SAO SEBASTIAO OURICURI;Urbana;2021;-7,887108;-40,0802305
Machados;EREM SEVERINO DE ANDRADE GUERRA;Urbana;2021;-7,686743;-35,510513
Garanhuns;EREM VIRGEM DO SOCORRO;Urbana;2021;-8,8855659;-36,4617683
Cabo de Santo Agostinho;EREM ZUMBI DOS PALMARES;Urbana;2021;-8,2384729;-34,985506
Lajedo;ETE ANTONIO DOURADO CAVALCANTI;Urbana;2021;-8,6538714;-36,3073985
Santa Cruz do Capibaribe;ETE JOSE NIVALDO PEREIRA RAMOS;Urbana;2021;-7,9508496;-36,2255679
Araripina;ETE PEDRO MUNIZ FALCAO;Urbana;2021;-7,5594346;-40,4928213
Gravatá;ETE PROFESSOR JOSE LUIZ DE MENDONCA;Urbana;2021;-8,2047792;-35,5803394
Recife;ETE PROFESSOR LUCILO AVILA PESSOA;Urbana;2021;-8,0425729;-34,935983
Carnaíba;ETE PROFESSOR PAULO FREIRE;Urbana;2021;-7,7986194;-37,7980364
Ipojuca;EREM ALBERTINA DA COSTA SOARES;Rural;2021;-8,5118261;-35,1226663
Correntes;EREM AUGUSTO LUCIO DA SILVA;Urbana;2021;-9,1331235;-36,3292776
Serra Talhada;EREM CORNELIO SOARES;Urbana;2021;-7,9926755;-38,2967309
Olinda;EREM COSTA AZEVEDO;Urbana;2021;-8,011056;-34,8721479
Serrita;EREM DESEMBARGADOR JOAO PAES;Urbana;2021;-7,9484403;-39,2934965
Recife;EREM DIARIO DE PERNAMBUCO;Urbana;2021;-8,0543772;-34,9401218
Garanhuns;EREM DOM JOAO DA MATA AMARAL;Urbana;2021;-8,9022871;-36,4921745
Petrolina;EREM DOUTOR PACIFICO RODRIGUES DA LUZ;Urbana;2021;-9,3890263;-40,4881503
Santa Cruz;EREM ELVIRA GRANJA DE SOUZA;Urbana;2021;-8,2398605;-40,3248889
Iati;EREM FRANCISCO PEREIRA DA COSTA;Urbana;2021;-9,0416805;-36,8492932
Goiana;EREM FREI CAMPO MAYOR;Urbana;2021;-7,636941;-34,818796
Orocó;EREM JACOB ANTONIO DE OLIVEIRA;Urbana;2021;-8,6106742;-39,6029876
Recife;EREM JARBAS PERNAMBUCANO;Urbana;2021;-8,0106941;-34,8834477
São João;EREM JOAO FERNANDES DA SILVA;Urbana;2021;-8,8716873;-36,3656918
Timbaúba;EREM JORNALISTA JADER DE ANDRADE;Urbana;2021;-7,5052463;-35,3122018
Petrolina;EREM JORNALISTA JOAO FERREIRA GOMES;Urbana;2021;-9,3988564;-40,5454258
Jataúba;EREM JOSE LOPES DE SIQUEIRA;Urbana;2021;-7,9857481;-36,4965357
Paulista;EREM JOSE MANUEL DE QUEIROZ;Urbana;2021;-7,9461752;-34,8282563
Vertente do Lério;EREM JUSTA BARBOSA DE SALES;Urbana;2021;-7,7740363;-35,8442943
Riacho das Almas;EREM MANOEL BACELAR;Urbana;2021;-8,1378148;-35,8585847
Araçoiaba;EREM MARIA GAYAO PESSOA GUERRA;Urbana;2021;-7,7893382;-35,0909003
Recife;EREM MARTINS JUNIOR;Urbana;2021;-8,047606;-34,9129494
Saloá;EREM MONSENHOR JOAO MARQUES;Urbana;2021;-8,9842655;-36,6890245
Paudalho;EREM MONSENHOR LANDELINO BARRETO LINS;Urbana;2021;-7,886995;-35,1857355
Jurema;EREM PADRE ANTONIO BARBOSA JUNIOR;Urbana;2021;-8,7586451;-36,1885962
Olinda;EREM PADRE FRANCISCO CARNEIRO;Urbana;2021;-8,0000357;-34,8946092
Recife;EREM PADRE MACHADO;Urbana;2021;-8,0259918;-34,914071
Jaboatão dos Guararapes;EREM POETA MAURO MOTA;Urbana;2021;-8,1032178;-34,9964855
Garanhuns;EREM PROFESSOR JERONIMO GUEIROS;Urbana;2021;-8,8865383;-36,4903925
Lagoa dos Gatos;EREM PROFESSOR MANOEL EDMUNDO;Urbana;2021;-8,6531193;-35,9033836
Cedro;EREM PROFESSOR MANOEL JOAQUIM LEITE;Urbana;2021;-7,7200082;-39,2383745
Cortês;EREM PROFESSORA ABIGAIL GUERRA;Urbana;2021;-8,4732974;-35,5428353
Cupira;EREM PROFESSORA MARIA DE LOURDES TEMPORAL;Urbana;2021;-8,6124697;-35,9501842
Itacuruba;EREM PROFESSORA MARIA DE MENEZES GUIMARAES;Urbana;2021;-8,7263751;-38,6845985
Paulista;EREM PROFESSORA MARIA DO CARMO PINTO RIBEIRO;Urbana;2021;-7,9510803;-34,8957781
Iguaracy;EREM PROFESSORA ROSETE BEZERRA DE SOUZA;Urbana;2021;-7,8345711;-37,5109184
Santa Cruz da Baixa Verde;EREM REGINA PACIS;Urbana;2021;-7,8210306;-38,2172532
Frei Miguelinho;EREM SAO JOSE;Urbana;2021;-7,942841;-35,923725
Jupi;EREM SEBASTIAO TIAGO DE OLIVEIRA;Urbana;2021;-8,71446;-36,4137207
Vitória de Santo Antão;EREM SENADOR JOAO CLEOFAS DE OLIVEIRA;Urbana;2021;-8,1205491;-35,3057344
Jaboatão dos Guararapes;EREM SIMON BOLIVAR;Urbana;2021;-8,0758881;-34,9980226
Moreno;EREM SOFRONIO PORTELA;Urbana;2021;-8,1176823;-35,1052102
Itapetim;EREM TERESA TORRES;Urbana;2021;-7,3792371;-37,1881872
Caruaru;ETE  DE CARUARU NELSON BARBALHO;Urbana;2021;-8,2794497;-35,9683682
Camaragibe;ETE ALCIDES DO NASCIMENTO LINS;Urbana;2021;-8,014307;-34,9724719
Bonito;ETE CELIA DE SOUZA LEAO ARRAES DE ALENCAR;Urbana;2021;-8,4852146;-35,7454073
Paulista;ETE JOSE ALENCAR GOMES DA SILVA;Urbana;2021;-7,94221;-34,8262779
Bezerros;ETE MARIA JOSE VASCONCELOS;Urbana;2021;-8,2412879;-35,763888
São José do Egito;ETE PROFESSORA CELIA SIQUEIRA;Urbana;2021;-7,4902712;-37,2950076
Brejo da Madre de Deus;EREM ANDRE CORDEIRO;Urbana;2021;-8,1450324;-36,3742344
Tuparetama;EREM CONEGO OLIMPIO TORRES;Urbana;2021;-7,6007418;-37,3070694
São Vicente Ferrer;EREM CORONEL JOAO FRANCISCO;Urbana;2021;-7,5876614;-35,4908287
Cachoeirinha;EREM CORSINA BRAGA;Urbana;2021;-8,4904451;-36,2433028
Quipapá;EREM DOUTOR FERNANDO PESSOA DE MELLO;Urbana;2021;-8,8277107;-36,0065268
Santa Maria do Cambucá;EREM JOAO DAVID DE SOUZA;Urbana;2021;-7,8343273;-35,8812021
Tupanatinga;EREM JOSE EMILIO DE MELO;Urbana;2021;-8,7535159;-37,3428907
Bom Jardim;EREM JUSTULINO FERREIRA GOMES;Rural;2021;-7,832455;-35,6516728
Caetés;EREM LUIZ PEREIRA JUNIOR;Urbana;2021;-8,7807212;-36,6271587
Cumaru;EREM MANOEL GONCALVES DE LIMA;Urbana;2021;-8,0087913;-35,70126
Belém de Maria;EREM PRESIDENTE TANCREDO NEVES;Urbana;2021;-8,6163461;-35,8489947
Pedra;EREM PROFESSOR BRASILIANO DONINO DA COSTA LIMA;Urbana;2021;-8,4997714;-36,9471803
Quixaba;EREM SOLIDONIO PEREIRA DE CARVALHO;Urbana;2021;-7,7175488;-37,8432833
Tamandaré;EREM TAMANDARE;Urbana;2021;-8,7571603;-35,1019752
Recife;ETE DE CRIATIVIDADE MUSICAL;Urbana;2021;-8,06012985;-34,88044048
Flores;EREM AIRES GAMA;Urbana;2021;-7,863293;-37,9729148
Ilha de Itamaracá;EREM ALBERTO AUGUSTO DE MORAIS PRADINES;Urbana;2021;-7,7480977;-34,8248711
Recife;EREM ALVARO LINS;Urbana;2021;-7,9994276;-34,9225354
Recife;EREM AMAURY DE MEDEIROS;Urbana;2021;-8,0803971;-34,9080109
Recife;EREM ANIBAL FALCAO;Urbana;2021;-8,0874498;-34,9572871
Recife;EREM ANIBAL FERNANDES;Urbana;2021;-8,0874498;-34,9572871
Amaraji;EREM ANTONIO ALVES DE ARAUJO;Urbana;2021;-8,3748772;-35,4551341
Recife;EREM APOLONIO SALES;Urbana;2021;-8,1099122;-34,932535
Fernando de Noronha;EREM ARQUIPELAGO DE FERNANDO DE NORONHA;Urbana;2021;-3,8409476;-32,4110786
Bodocó;EREM ARTUR BARROS CAVALCANTI;Urbana;2021;-7,7792217;-39,9377685
Exu;EREM BARAO DE EXU;Urbana;2021;-7,5116696;-39,7218127
Moreno;EREM CARDEAL DOM JAIME CAMARA;Urbana;2021;-8,1192762;-35,0971844
Recife;EREM CLOTILDE DE OLIVEIRA;Urbana;2021;-8,0197463;-34,9260249
Paudalho;EREM CONFEDERACAO DO EQUADOR;Urbana;2021;-7,9031535;-35,1851351
Jatobá;EREM DE ITAPARICA;Urbana;2021;-9,1741302;-38,2467566
Barreiros;EREM DOUTOR ANTHENOR GUIMARAES;Rural;2021;-8,811799;-35,2069678
Recife;EREM ENGENHEIRO LAURO DINIZ;Urbana;2021;-8,1144319;-34,9212301
Igarassu;EREM EURICO PFISTERER;Urbana;2021;-7,868536;-34,904385
Garanhuns;EREM FRANCISCO MADEIROS;Urbana;2021;-8,8852489;-36,5058776
Mirandiba;EREM FRANCISCO PIRES;Urbana;2021;-8,1172828;-38,7269817
Itambé;EREM FREI ORLANDO;Urbana;2021;-7,4067784;-35,1098221
Ipojuca;EREM FREI OTTO;Urbana;2021;-8,4377973;-35,0128464
Granito;EREM GOVERNADOR MIGUEL ARRAES DE ALENCAR;Urbana;2021;-7,7106464;-39,6191817
Tacaratu;EREM JOAO BATISTA DE VASCONCELOS;Urbana;2021;-9,1062525;-38,15244
Recife;EREM JOAQUIM NABUCO;Urbana;2021;-8,0748446;-34,8913054
Tacaimbó;EREM JOSE LEITE BARROS;Urbana;2021;-8,3090898;-36,3003624
Paulista;EREM MAESTRO NELSON FERREIRA;Urbana;2021;-7,9132199;-34,8434789
Olinda;EREM MARECHAL FLORIANO PEIXOTO;Urbana;2021;-7,9731087;-34,8699866
Escada;EREM MONSENHOR JOAO RODRIGUES DE CARVALHO;Urbana;2021;-8,3631589;-35,2304654
Sanharó;EREM NOSSA SENHORA DE FATIMA;Urbana;2021;-8,3611584;-36,5626757
