"";"data";"hora";"natureza_acidente";"situacao";"bairro";"endereco";"numero";"detalhe_endereco_acidente";"complemento";"bairro_cruzamento";"num_semaforo";"sentido_via";"tipo";"auto";"moto";"ciclom";"ciclista";"pedestre";"onibus";"caminhao";"viatura";"outros";"vitimas";"vitimasfatais";"acidente_verificado";"tempo_clima";"situacao_semaforo";"sinalizacao";"condicao_via";"conservacao_via";"ponto_controle";"situacao_placa";"velocidade_max_via";"mao_direcao";"divisao_via1";"divisao_via2";"divisao_via3"
"60";2020-01-03;"10:15:00";"SEM VÍTIMA";"CANCELADA";"AREIAS";"AV IZABEL DE GOES";"23";"AV RECIFE";"LADO OPOSTO DA CONCESSIONARIA CHEVROLET";"AREIAS";NA;"";"COLISÃO";1;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"61";2020-01-03;"10:42:00";"SEM VÍTIMA";"FINALIZADA";"TORRÕES";"AV ENGENHEIRO ABDIAS DE CARVALHO";"434";"";"AO LADO DA UPA";"TORRÕES";NA;"SUBURBIO";"COLISÃO TRASEIRA";4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Incompleta";"Seca";"Perfeito estado";"Não existe";"R-6a";"60 km/h";"Única";"Faixa seccionada";"Canteiro central";""
"62";2020-01-03;"10:48:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA PADRE BERNADINO PESSOA";"";"RUA DOS NAVEGANTES";"RESTAURANTE ILHA DOS NAVEGANTES";"BOA VIAGEM";NA;"";"CHOQUE VEÍCULO PARADO";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"30 km/h";"Única";"Faixa seccionada";"";""
"63";2020-01-03;"10:54:00";"SEM VÍTIMA";"FINALIZADA";"AREIAS";"AV RECIFE";"1040";"AV CAPITAO GREGORIO DE CALDAS";"HN VEÍCULOS";"AREIAS";"497";"SUBURBIO";"ABALROAMENTO LONGITUDINAL";3;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Agente";"Não há placas";"60 km/h";"Dupla";"Canteiro central";"";""
"64";2020-01-03;"11:41:00";"SEM VÍTIMA";"FINALIZADA";"FUNDÃO";"AV BEBERIBE";"2759";"RUA AURIFLAMA";"VIA NET ACESSÓRIOS E MANUTENÇÃO";"FUNDÃO";"307";"CIDADE";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"50 km/h";"Dupla";"Blocos";"";""
"65";2020-01-03;"13:27:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA RIBEIRO DE BRITO";"1111";"RUA GENERAL AMERICANO FREIRE";"POSTO BR";"BOA VIAGEM";NA;"SUBURBIO";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
"66";2020-01-03;"13:54:00";"SEM VÍTIMA";"FINALIZADA";"SANTO AMARO";"AV CRUZ CABUGA";"";"";"EM FRENTE AO SEMÁFORO 343";"SANTO AMARO";"343";"";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Outras";"";"";"Faixa contínua";"Faixa seccionada";""
"67";2020-01-03;"14:04:00";"COM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"AVENIDA CELSO FURTADO (VIA MANGUE)";"";"RUA TOME GIBSON";"NA ENTRADA PARA A CAPELA DO FREI DAMIÃO / ENTRADA DO GTO";"BOA VIAGEM";NA;"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"60 km/h";"Dupla";"Canteiro central";"";""
"68";2020-01-03;"14:19:00";"COM VÍTIMA";"FINALIZADA";"APIPUCOS";"RUA DOIS IRMAOS";"371";"";"AO LADO DO COLEGIO CANDIDO DUARTE";"APIPUCOS";"535";"CIDADE";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"69";2020-01-03;"14:53:00";"SEM VÍTIMA";"FINALIZADA";"CORDEIRO";"AV CAXANGA";"";"RUA SOUZA BANDEIRA";"";"CORDEIRO";"236";"SUBURBIO";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Outras";"60 km/h";"Única";"Faixa seccionada";"";""
"70";2020-01-03;"15:24:00";"SEM VÍTIMA";"FINALIZADA";"MADALENA";"RUA REAL DA TORRE";"";"RUA JOSE OSORIO";"MERCADO DA MADALENA";"MADALENA";"179";"SUBURBIO";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"";"";"50 km/h";"Única";"Não existe";"";""
"71";2020-01-03;"15:46:00";"COM VÍTIMA";"FINALIZADA";"DERBY";"RUA HENRIQUE DIAS";"";"AV GOVERNADOR AGAMENON MAGALHAES";"";"DERBY";"68";"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Agente";"R-6a";"";"Única";"Faixa";"";""
"72";2020-01-03;"15:53:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"AV DOM JOAO VI";"";"RUA PEDRO PAES MENDONCA";"";"BOA VIAGEM";"543";"CIDADE";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Não há placas";"60 km/h";"Dupla";"Canteiro central";"";""
"73";2020-01-03;"16:49:00";"SEM VÍTIMA";"FINALIZADA";"PRADO";"RUA PANDIA CALOGERAS";"138";"";"SALÃO DE BELEZA NALDIA GOLDEIO";"PRADO";NA;"";"ABALROAMENTO TRANSVERSAL";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Não existente";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Não existe";"";""
"74";2020-01-03;"17:05:00";"SEM VÍTIMA";"FINALIZADA";"ÁGUA FRIA";"EST VELHA DE AGUA FRIA";"1814";"";"EM FRENTE AO ESTABELECIMENTO DELÍCIAS BOMBONS";"ÁGUA FRIA";"405";"CIDADE";"COLISÃO FRONTAL";2;"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"";"";"Única";"";"";""
"75";2020-01-03;"18:37:00";"SEM VÍTIMA";"FINALIZADA";"CASA FORTE";"RUA LEONARDO BEZERRA CAVALCANTE";"";"";"";"CASA FORTE";NA;"";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
"76";2020-01-03;"18:42:00";"SEM VÍTIMA";"FINALIZADA";"ESPINHEIRO";"AV JOAO DE BARROS";"2739";"AV GOVERNADOR AGAMENON MAGALHAES";"EM FRENTE AO Nº 2739";"ESPINHEIRO";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"";"Dupla";"Canteiro central";"";""
"77";2020-01-03;"20:44:00";"COM VÍTIMA";"CANCELADA";"BARRO";"AV DR JOSE RUFINO";"2125";"";"E/F AO IMACULADA CONÇEIÇÃO";"BARRO";NA;"";"ATROPELAMENTO";1;"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"78";2020-01-03;"21:23:00";"SEM VÍTIMA";"FINALIZADA";"IMBIRIBEIRA";"AV RECIFE";"";"AV MARECHAL MASCARENHAS DE MORAES";"LADO OPOSTO DA TOYOTA TOYOLEX";"IMBIRIBEIRA";NA;"SUBURBIO";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"";"Única";"Faixa seccionada";"Canteiro central";"Blocos"
"79";2020-01-03;"21:41:00";"SEM VÍTIMA";"FINALIZADA";"GRAÇAS";"AV CONS ROSA E SILVA";"";"";"LADO OPOSTO AO Nº 239";"GRAÇAS";NA;"SUBURBIO";"COLISÃO FRONTAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"40 km/h";"Única";"Faixa seccionada";"";""
"80";2020-01-03;"21:54:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA DEZ DE JULHO";"210";"RUA CAMBOIM";"EM FRENTE AO MAISON CHRISTAL";"BOA VIAGEM";NA;"SUBURBIO";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
"81";2020-01-03;"23:42:00";"SEM VÍTIMA";"FINALIZADA";"IPSEP";"RUA VIRGINIA HERACLIO";"681";"RUA ALVORADA";"";"IPSEP";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Incompleta";"Seca";"Mal iluminada";"Não existe";"Não há placas";"";"Única";"Não existe";"";""
"82";2020-01-03;"23:52:00";"SEM VÍTIMA";"FINALIZADA";"AFOGADOS";"RUA QUITERIO INACIO DE MELLO";"";"RUA SAO MIGUEL";"OPOSTO AO POSTO PBP";"AFOGADOS";"333";"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"";"Não há placas";"";"Única";"Faixa seccionada";"";""
"83";2020-01-04;"02:18:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA DEZ DE JULHO";"";"RUA WALDEMAR NERY CARNEIRO MONTEIRO";"";"BOA VIAGEM";"573";"CIDADE";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Intermitente";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Não há placas";"";"Única";"Faixa contínua";"Faixa seccionada";""
"84";2020-01-04;"08:23:00";"SEM VÍTIMA";"CANCELADA";"BOA VIAGEM";"RUA ERNESTO DE PAULA SANTOS";"913";"";"NA AREA DE ABASTECIMENTO DO POSTO SETTA";"BOA VIAGEM";NA;"";"COLISÃO";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"85";2020-01-04;"08:34:00";"SEM VÍTIMA";"FINALIZADA";"SÃO JOSÉ";"RUA FLORIANO PEIXOTO";"";"";"AO LADO DA PRAÇA JOAQUIM NABUCO";"SÃO JOSÉ";NA;"CIDADE";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Única";"Faixa seccionada";"";""
"86";2020-01-04;"09:06:00";"COM VÍTIMA";"FINALIZADA";"HIPÓDROMO";"RUA PRUDENTE DE MORAES";"158";"RUA MARQUES DE ABRANTES";"EM FRENTE AO DEPOSITO SUPER GÁS";"HIPÓDROMO";NA;"SUBURBIO";"ABALROAMENTO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Placas Pare";"30 km/h";"Dupla";"Não existe";"";""
"87";2020-01-04;"10:10:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"AV ENGENHEIRO DOMINGOS FERREIRA";"";"RUA ERNESTO DE PAULA SANTOS";"PISTA LESTE";"BOA VIAGEM";"217";"SUBURBIO";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"60 km/h";"Única";"Canteiro central";"";""
"88";2020-01-04;"11:23:00";"SEM VÍTIMA";"FINALIZADA";"LINHA DO TIRO";"RUA ALTO DOS COQUEIROS";"62";"";"";"LINHA DO TIRO";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";NA;"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Incompleta";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"89";2020-01-04;"11:34:00";"SEM VÍTIMA";"FINALIZADA";"SANTO AMARO";"RUA TREZE DE MAIO";"322";"AV DA SAUDADE-";"";"SANTO AMARO";"428";"";"ABALROAMENTO TRANSVERSAL";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Outras";"40 km/h";"Dupla";"";"";""
"90";2020-01-04;"13:01:00";"SEM VÍTIMA";"FINALIZADA";"DERBY";"RUA DA BAIXA VERDE";"";"RUA FELICIANO GOMES";"EM FRENTE AO POSTE NºH 034450";"DERBY";NA;"CIDADE";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Única";"Não existe";"";""
"91";2020-01-04;"13:06:00";"SEM VÍTIMA";"FINALIZADA";"MANGABEIRA";"AV NORTE";"4371";"";"EM FRENTE AO Nº 4371";"MANGABEIRA";"364";"CIDADE";"CHOQUE OBJETO FIXO";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Dupla";"Faixa contínua";"";""
"92";2020-01-04;"13:52:00";"SEM VÍTIMA";"FINALIZADA";"ESPINHEIRO";"RUA CONS PORTELA";"676";"";"EM FRENTE AO Nº 676";"ESPINHEIRO";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Incompleta";"Seca";"Perfeito estado";"Não existe";"";"";"Única";"Faixa contínua";"";""
"93";2020-01-04;"14:31:00";"SEM VÍTIMA";"FINALIZADA";"DERBY";"RUA JORNALISTA PAULO BITTENCOURT";"";"RUA DA BAIXA VERDE";"";"DERBY";NA;"CIDADE";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Dupla";"Faixa seccionada";"";""
"94";2020-01-04;"15:11:00";"SEM VÍTIMA";"FINALIZADA";"SANTO AMARO";"AV GOVERNADOR AGAMENON MAGALHAES";"";"";"LADO OP. CENTRAL DE FLAGRANTES";"SANTO AMARO";"49";"";"COLISÃO TRASEIRA";3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"";"";"Outras";"60 km/h";"Única";"Faixa seccionada";"Canteiro central";""
"95";2020-01-04;"15:12:00";"COM VÍTIMA";"FINALIZADA";"IMBIRIBEIRA";"RUA ARQUITETO LUIZ NUNES";"822";"";"EM FRENTE AO RESIDENCIAL PINHEIROS";"IMBIRIBEIRA";NA;"";"ABALROAMENTO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"40 km/h";"Dupla";"Faixa contínua";"";""
"96";2020-01-04;"15:23:00";"SEM VÍTIMA";"CANCELADA";"BOA VISTA";"RUA DA SANTA CRUZ";"64";"";"EM FRENTE A PADARIA SANTA CRUZ";"BOA VISTA";NA;"";"COLISÃO";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"97";2020-01-04;"15:33:00";"SEM VÍTIMA";"FINALIZADA";"CAXANGÁ";"AV CAXANGA";"4515";"";"FIAT ITALIANA";"CAXANGÁ";NA;"CIDADE";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"";"Perfeito estado";"Seca";"Perfeito estado";"";"R-6a";"";"Dupla";"Faixa seccionada";"Canteiro central";""
"98";2020-01-04;"15:50:00";"SEM VÍTIMA";"FINALIZADA";"MADALENA";"RUA BENFICA";"997";"AV JOSE GONCALVES DE MEDEIROS";"AO LADO BOSCH SERVIÇOS";"MADALENA";NA;"CIDADE";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Outros";"R-6a";"40 km/h";"Dupla";"Faixa contínua";"Faixa seccionada";""
"99";2020-01-04;"15:51:00";"SEM VÍTIMA";"FINALIZADA";"";"AV JOAO DE BARROS";"";"AV VISCONDE DE SUASSUNA";"";"";"356";"";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"";"Única";"Faixa contínua";"";""
"100";2020-01-04;"16:01:00";"SEM VÍTIMA";"FINALIZADA";"CASA AMARELA";"RUA CASA AMARELA";"";"";"POR TRÁS DO ANEXO DO MERCADO DE CASA AMARELA";"CASA AMARELA";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Placas Pare";"";"Dupla";"Não existe";"";""
"101";2020-01-04;"18:08:00";"COM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"AV GENERAL MAC ARTHUR";"301";"RUA DUQUE ESTRADA";"E/F AO LE PARK --- VT 05 E 26 NO LOCAl";"BOA VIAGEM";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Outros";"Não há placas";"40 km/h";"Única";"Faixa seccionada";"";""
"102";2020-01-04;"18:22:00";"SEM VÍTIMA";"FINALIZADA";"AREIAS";"AV RECIFE";"204";"";"EM CIMA DA PONTE";"AREIAS";NA;"CIDADE";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Viaduto";"Bom";"Não existe";"Incompleta";"Seca";"";"Não existe";"";"";"Dupla";"Canteiro central";"";""
"103";2020-01-04;"19:29:00";"SEM VÍTIMA";"FINALIZADA";"JARDIM SÃO PAULO";"RUA LORENA";"";"RUA LEANDRO BARRETO";"VIADUTO SOBRE A BR 101";"JARDIM SÃO PAULO";NA;"SUBURBIO";"CHOQUE OBJETO FIXO";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Incompleta";"Seca";"Mal conservada";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"104";2020-01-04;"21:24:00";"SEM VÍTIMA";"CANCELADA";"IBURA";"AV DOIS RIOS";"106";"";"PRÓX A POLICLINICA ARNALDO MARQUES / E/F A IGREJA MUNDIAL E AUTO ESCOLA PILOTO";"IBURA";NA;"";"COLISÃO";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"105";2020-01-05;"10:26:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA MARQUES DE VALENCA";"350";"";"IGREJA  NOSSA SENHORA DE FATIMA";"BOA VIAGEM";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Faixa seccionada";"";""
"106";2020-01-05;"11:46:00";"SEM VÍTIMA";"CANCELADA";"SANTO AMARO";"PRC DO CAMPO SANTO";"S/N";"";"EM FRENTE A D.P DA MULHER";"SANTO AMARO";NA;"";"CHOQUE OBJETO FIXO";NA;"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"107";2020-01-05;"13:14:00";"SEM VÍTIMA";"FINALIZADA";"";"AV CAXANGA";"792";"RUA VISCONDE DO URUGUAI";"";"";"274";"SUBURBIO";"ABALROAMENTO TRANSVERSAL";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Outros";"Outras";"60 km/h";"Única";"Faixa seccionada";"";""
"108";2020-01-05;"13:28:00";"SEM VÍTIMA";"FINALIZADA";"GRAÇAS";"RUA DO ESPINHEIRO";"151";"";"CLIN ( PLANO ODONTOLÓGICO DIGITAL)";"GRAÇAS";NA;"CIDADE";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"";"Única";"Faixa seccionada";"";""
"109";2020-01-05;"14:29:00";"SEM VÍTIMA";"FINALIZADA";"PINA";"AV ANTONIO DE GOES";"";"RUA CACILDA IOLANDA PORCIUNCULA";"PONTE GOV. PAULO GUERRA";"PINA";NA;"";"COLISÃO TRASEIRA";3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-19";"40 km/h";"Única";"Faixa seccionada";"Canteiro central";""
"110";2020-01-05;"16:05:00";"COM VÍTIMA";"FINALIZADA";"MADALENA";"RUA PROFESSOR BENEDITO MONTEIRO";"";"";"RUA AO LADO DO INTERNACIONAL- JUNTO A ESCOLA POLITECNICA DE PE";"MADALENA";NA;"";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"";"Única";"Faixa seccionada";"";""
"111";2020-01-05;"17:07:00";"SEM VÍTIMA";"FINALIZADA";"PINA";"AV CONSELHEIRO AGUIAR";"960";"RUA TOME GIBSON";"PADARIA MIRAMAR";"PINA";"2";"";"ABALROAMENTO TRANSVERSAL";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Não há placas";"";"Dupla";"Faixa seccionada";"";""
"112";2020-01-05;"19:23:00";"COM VÍTIMA";"FINALIZADA";"MUSTARDINHA";"RUA VINTE E UM DE ABRIL";"711";"RUA JOAO LEITE";"E/F A CAPELA DE SÃO JOSÉ / PRÓX A MT-MOTOS";"MUSTARDINHA";NA;"SUBURBIO";"ATROPELAMENTO";NA;"1";"0";"0";"1";"0";"0";"0";"0";"2";"0";"Longo da via";"Bom";"Não existe";"Não existente";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"113";2020-01-05;"19:31:00";"SEM VÍTIMA";"FINALIZADA";"ROSARINHO";"AV SANTOS DUMONT";"815";"";"";"ROSARINHO";NA;"";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"";"Única";"Não existe";"";""
"114";2020-01-05;"19:35:00";"COM VÍTIMA";"FINALIZADA";"LINHA DO TIRO";"RUA PROFESSOR JOSE AMARINO DOS REIS";"117";"";"E/F A ASSEMBLEIA DE DEUS";"LINHA DO TIRO";NA;"SUBURBIO";"ATROPELAMENTO";NA;"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Não existente";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"115";2020-01-05;"19:47:00";"SEM VÍTIMA";"CANCELADA";"CÓRREGO DO JENIPAPO";"RUA ERUNDINA NEGREIROS DE ARAUJO";"582";"";"PROX AO TERMINAL DO LARGO DO MARACANA";"CÓRREGO DO JENIPAPO";NA;"";"COLISÃO";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"116";2020-01-05;"19:49:00";"COM VÍTIMA";"FINALIZADA";"IBURA";"AV DOIS RIOS";"";"LAD DA COHAB";"AO LADO DA POLICLINICA ARNALDO BARROS. LADO OPOSTO AO POSTE B041617.";"IBURA";NA;"SUBURBIO";"ABALROAMENTO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"Esquina";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Canteiro central";"";""
"117";2020-01-05;"20:08:00";"SEM VÍTIMA";"FINALIZADA";"TORRÕES";"AV ENGENHEIRO ABDIAS DE CARVALHO";"51";"";"EM FRENTE AO PLATO TURBO";"TORRÕES";NA;"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
