"";"ano";"cod_municipio";"rd";"nm_municipio";"gre";"cod_escola";"nm_escola";"tp_escola";"p_em";"nota_lp";"nota_mt";"nota_saep";"idepe";"mat_3em";"tdi_3em";"TP_LOCALIZACAO";"IN_INTERNET";"IN_NOTURNO";"IN_EJA";"QT_MAT_BAS";"QT_MAT_MED_INT";"QT_MAT_BAS_FEM";"QT_MAT_BAS_MASC";"QT_MAT_BAS_BRANCA";"TX_MAT_MED_INT";"tratamento"
"420";2008;2605806;"Agreste Setentrional";"Frei Miguelinho";"Vale do Capibaribe";26063522;"ESCOLA TEOFILO SEVERINO DE ARRUDA - ENSINO FUNDAMENTAL E MÉD";"REGULAR";"0,76";"4,07";"4,3";"4,19";"3,18";NA;"27,6";"Rural";1;1;1;461;0;214;247;141;"0";0
"421";2009;2605806;"Agreste Setentrional";"Frei Miguelinho";"Vale do Capibaribe";26063522;"ESCOLA TEOFILO SEVERINO DE ARRUDA - ENSINO FUNDAMENTAL E MÉD";"REGULAR";"0,89";"3,75";"4,1";"3,93";"3,51";NA;"55,8";"Rural";1;1;1;491;0;254;237;185;"0";0
"422";2008;2605806;"Agreste Setentrional";"Frei Miguelinho";"Vale do Capibaribe";26063530;"ESCOLA SAO JOSE";"REGULAR";"0,84";"4,2";"4,48";"4,34";"3,65";NA;"46,3";"Urbana";1;1;1;721;0;372;349;365;"0";0
"423";2009;2605806;"Agreste Setentrional";"Frei Miguelinho";"Vale do Capibaribe";26063530;"ESCOLA SAO JOSE";"REGULAR";"0,92";"3,65";"3,84";"3,74";"3,43";NA;"59,8";"Urbana";1;1;1;726;0;375;351;380;"0";0
"424";2008;2612505;"Agreste Setentrional";"Santa Cruz do Capibaribe";"Agreste Centro Norte";26063905;"ESCOLA LUIZ ALVES DA SILVA";"REGULAR";"0,64";"3,38";"3,92";"3,65";"2,34";NA;"65,3";"Urbana";1;1;0;989;0;528;461;32;"0";1
"425";2009;2612505;"Agreste Setentrional";"Santa Cruz do Capibaribe";"Agreste Centro Norte";26063905;"ESCOLA LUIZ ALVES DA SILVA";"INTEGRAL";"0,85";"3,62";"3,91";"3,77";"3,2";NA;"57,8";"Urbana";1;1;0;314;85;185;129;8;"0,270700636942675";1
"426";2008;2612505;"Agreste Setentrional";"Santa Cruz do Capibaribe";"Agreste Centro Norte";26063948;"ESC PROFA Mª DO SOCORRO ARAGAO FLORENCIO";"REGULAR";"0,61";"3,79";"3,74";"3,76";"2,29";NA;"27,6";"Urbana";1;1;0;807;0;438;369;77;"0";0
"427";2009;2612505;"Agreste Setentrional";"Santa Cruz do Capibaribe";"Agreste Centro Norte";26063948;"ESC PROFA Mª DO SOCORRO ARAGAO FLORENCIO";"REGULAR";"0,78";"3,86";"3,79";"3,83";"3";NA;"45,8";"Urbana";1;1;0;817;0;438;379;92;"0";0
"428";2008;2612505;"Agreste Setentrional";"Santa Cruz do Capibaribe";"Agreste Centro Norte";26063999;"ESCOLA PADRE ZUZINHA";"REGULAR";"0,74";"3,93";"4,03";"3,98";"2,96";NA;"27,1";"Urbana";1;1;0;1234;0;789;445;91;"0";0
"429";2009;2612505;"Agreste Setentrional";"Santa Cruz do Capibaribe";"Agreste Centro Norte";26063999;"ESCOLA PADRE ZUZINHA";"REGULAR";"0,74";"4,14";"4,19";"4,17";"3,08";NA;"32,8";"Urbana";1;1;0;1321;0;826;495;134;"0";0
"430";2008;2614501;"Agreste Setentrional";"Surubim";"Vale do Capibaribe";26064626;"ESCOLA SEVERINO FARIAS";"REGULAR";"0,78";"3,37";"3,79";"3,58";"2,79";NA;"56,6";"Urbana";1;1;1;2099;0;1125;974;275;"0";0
"431";2009;2614501;"Agreste Setentrional";"Surubim";"Vale do Capibaribe";26064626;"ESCOLA SEVERINO FARIAS";"REGULAR";"0,71";"3,83";"3,76";"3,8";"2,7";NA;"56,8";"Urbana";1;1;1;2022;12;1055;967;348;"0,00593471810089021";0
"432";2008;2614501;"Agreste Setentrional";"Surubim";"Vale do Capibaribe";26064642;"ESCOLA MARIA CECILIA BARBOSA LEAL";"REGULAR";"0,72";"3,23";"3,54";"3,38";"2,45";NA;"39,2";"Urbana";1;1;1;1686;0;868;818;351;"0";0
"433";2009;2614501;"Agreste Setentrional";"Surubim";"Vale do Capibaribe";26064642;"ESCOLA MARIA CECILIA BARBOSA LEAL";"REGULAR";"0,73";"3,59";"3,66";"3,63";"2,66";NA;"53";"Urbana";1;1;1;1612;2;852;760;389;"0,00124069478908189";0
"434";2008;2614501;"Agreste Setentrional";"Surubim";"Vale do Capibaribe";26065401;"ESCOLA ANA FAUSTINA";"REGULAR";"0,91";"4,06";"4,09";"4,07";"3,72";NA;"19,8";"Urbana";1;1;1;1419;0;726;693;79;"0";0
"435";2009;2614501;"Agreste Setentrional";"Surubim";"Vale do Capibaribe";26065401;"ESCOLA ANA FAUSTINA";"REGULAR";"0,9";"3,72";"3,99";"3,85";"3,46";NA;"46,7";"Urbana";1;1;1;1460;7;750;710;101;"0,00479452054794521";0
"436";2008;2604155;"Agreste Setentrional";"Casinhas";"Vale do Capibaribe";26065568;"ESCOLA ESTADUAL JOÃO XXIII";"REGULAR";"0,78";"3,26";"3,58";"3,42";"2,68";NA;"59,9";"Urbana";0;1;0;828;2;535;293;56;"0,00241545893719807";0
"437";2009;2604155;"Agreste Setentrional";"Casinhas";"Vale do Capibaribe";26065568;"ESCOLA ESTADUAL JOÃO XXIII";"REGULAR";"0,85";"3,65";"3,54";"3,59";"3,07";NA;"47,2";"Urbana";1;1;0;754;1;471;283;82;"0,0013262599469496";0
"438";2008;2615003;"Agreste Setentrional";"Taquaritinga do Norte";"Agreste Centro Norte";26065592;"ESC SEVERINO CORDEIRO DE ARRUDA";"REGULAR";"0,7";"3,5";"3,55";"3,53";"2,47";NA;"21,3";"Urbana";1;1;0;663;0;382;281;90;"0";0
"439";2009;2615003;"Agreste Setentrional";"Taquaritinga do Norte";"Agreste Centro Norte";26065592;"ESC SEVERINO CORDEIRO DE ARRUDA";"REGULAR";"0,82";"3,98";"4,03";"4";"3,3";NA;"44,5";"Urbana";1;1;0;574;0;319;255;96;"0";0
"440";2008;2615003;"Agreste Setentrional";"Taquaritinga do Norte";"Agreste Centro Norte";26065606;"ESCOLA JOSE BEZERRA DE ANDRADE";"REGULAR";"0,7";"3,86";"4,01";"3,93";"2,77";NA;"19";"Urbana";1;1;0;700;0;392;308;33;"0";0
"441";2009;2615003;"Agreste Setentrional";"Taquaritinga do Norte";"Agreste Centro Norte";26065606;"ESCOLA JOSE BEZERRA DE ANDRADE";"REGULAR";"0,75";"3,84";"3,86";"3,85";"2,87";NA;"14";"Urbana";1;1;0;687;0;393;294;52;"0";0
"442";2008;2615409;"Agreste Setentrional";"Toritama";"Agreste Centro Norte";26066181;"ESCOLA ESTELITA TIMOTEO";"REGULAR";"0,75";"3,52";"3,82";"3,67";"2,75";NA;"26,2";"Urbana";0;1;0;935;0;500;435;41;"0";0
"443";2009;2615409;"Agreste Setentrional";"Toritama";"Agreste Centro Norte";26066181;"ESCOLA ESTELITA TIMOTEO";"REGULAR";"0,79";"4,28";"4,2";"4,24";"3,35";NA;"23,3";"Urbana";1;1;0;947;0;522;425;53;"0";0
"444";2008;2615409;"Agreste Setentrional";"Toritama";"Agreste Centro Norte";26066220;"ESCOLA PROTAZIO SOARES DE SOUZA";"REGULAR";"0,87";"3,48";"3,7";"3,59";"3,13";NA;"48,6";"Urbana";1;1;0;1787;0;971;816;167;"0";0
"445";2009;2615409;"Agreste Setentrional";"Toritama";"Agreste Centro Norte";26066220;"ESCOLA PROTAZIO SOARES DE SOUZA";"REGULAR";"0,69";"3,45";"3,62";"3,53";"2,43";NA;"40,6";"Urbana";1;1;0;1729;0;951;778;142;"0";0
"446";2008;2602209;"Agreste Setentrional";"Bom Jardim";"Vale do Capibaribe";26067137;"ESCOLA DR MOTA SILVEIRA";"REGULAR";"0,79";"3,63";"3,76";"3,69";"2,92";NA;"36";"Urbana";1;1;1;1263;22;737;526;82;"0,0174188440221694";1
"447";2009;2602209;"Agreste Setentrional";"Bom Jardim";"Vale do Capibaribe";26067137;"ESCOLA DR MOTA SILVEIRA";"INTEGRAL";"0,83";"3,61";"3,68";"3,64";"3,02";NA;"32,4";"Urbana";1;1;1;835;151;492;343;76;"0,180838323353293";1
"448";2008;2602209;"Agreste Setentrional";"Bom Jardim";"Vale do Capibaribe";26067552;"ESCOLA RAIMUNDO HONÓRIO";"REGULAR";"0,73";"4,06";"3,94";"4";"2,91";NA;"31,7";"Urbana";1;1;1;918;14;568;350;18;"0,0152505446623094";0
"449";2009;2602209;"Agreste Setentrional";"Bom Jardim";"Vale do Capibaribe";26067552;"ESCOLA RAIMUNDO HONÓRIO";"REGULAR";"0,84";"3,8";"3,65";"3,73";"3,12";NA;"50";"Urbana";1;1;1;897;26;555;342;23;"0,0289855072463768";0
"450";2008;2604908;"Agreste Setentrional";"Cumaru";"Vale do Capibaribe";26067803;"ESCOLA ESTADUAL MANOEL GONÇALVES DE LIMA";"REGULAR";"0,83";"3,5";"3,55";"3,52";"2,91";NA;"47,6";"Urbana";1;1;1;1010;0;590;420;32;"0";0
"451";2009;2604908;"Agreste Setentrional";"Cumaru";"Vale do Capibaribe";26067803;"ESCOLA ESTADUAL MANOEL GONÇALVES DE LIMA";"REGULAR";"0,83";"3,65";"3,5";"3,57";"2,96";NA;"63,3";"Urbana";1;1;1;1080;1;619;461;62;"0,000925925925925926";0
"452";2008;2605400;"Agreste Setentrional";"Feira Nova";"Vale do Capibaribe";26068427;"ESCOLA PONTES DE MIRANDA";"REGULAR";"0,65";"3,81";"4,1";"3,96";"2,57";NA;"68,8";"Urbana";1;1;1;1651;0;945;706;61;"0";0
"453";2009;2605400;"Agreste Setentrional";"Feira Nova";"Vale do Capibaribe";26068427;"ESCOLA PONTES DE MIRANDA";"REGULAR";"0,65";"3,59";"3,87";"3,73";"2,42";NA;"62";"Urbana";1;1;1;1578;2;902;676;70;"0,00126742712294043";0
"454";2008;2608107;"Agreste Setentrional";"João Alfredo";"Vale do Capibaribe";26068729;"ESCOLA JARINA MAIA";"REGULAR";"0,88";"3,3";"3,48";"3,39";"2,97";NA;"30,8";"Urbana";1;1;1;1309;7;810;499;268;"0,0053475935828877";1
"455";2009;2608107;"Agreste Setentrional";"João Alfredo";"Vale do Capibaribe";26068729;"ESCOLA JARINA MAIA";"SEMI_INTEGRAL";"0,91";"3,72";"3,75";"3,74";"3,42";NA;"43,7";"Urbana";1;1;1;1179;7;758;421;256;"0,00593723494486853";1
"456";2008;2608107;"Agreste Setentrional";"João Alfredo";"Vale do Capibaribe";26068877;"ESCOLA NOSSA SENHORA AUXILIADORA";"REGULAR";"0,89";"3,57";"3,91";"3,74";"3,34";NA;"14,7";"Urbana";0;1;1;984;3;513;471;297;"0,00304878048780488";0
"457";2009;2608107;"Agreste Setentrional";"João Alfredo";"Vale do Capibaribe";26068877;"ESCOLA NOSSA SENHORA AUXILIADORA";"REGULAR";"0,88";"4,51";"5,98";"5,25";"4,6";NA;"22,1";"Urbana";1;1;1;997;6;533;464;178;"0,00601805416248746";0
"458";2008;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069210;"ESCOLA PROFª JANDIRA DE ANDRADE LIMA";"REGULAR";"0,8";"3,78";"4,14";"3,96";"3,16";NA;"16,9";"Urbana";1;1;1;1916;30;1098;818;79;"0,0156576200417537";0
"459";2009;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069210;"ESCOLA PROFª JANDIRA DE ANDRADE LIMA";"REGULAR";"0,89";"3,75";"3,98";"3,87";"3,45";NA;"19";"Urbana";1;1;0;1747;29;980;767;147;"0,0165998855180309";0
"460";2008;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069466;"ESCOLA MORAIS E SILVA";"REGULAR";"0,64";"3,34";"3,69";"3,52";"2,25";NA;"24,2";"Urbana";1;1;1;965;6;558;407;36;"0,00621761658031088";0
"461";2009;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069466;"ESCOLA MORAIS E SILVA";"REGULAR";"0,87";"3,86";"3,61";"3,73";"3,24";NA;"51";"Urbana";1;1;1;892;3;517;375;53;"0,00336322869955157";0
"462";2008;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069512;"ESCOLA ESTADUAL PADRE NICOLAU PIMENTEL";"REGULAR";"0,57";"3,69";"3,92";"3,81";"2,17";NA;"24,8";"Urbana";1;1;1;878;10;432;446;44;"0,0113895216400911";0
"463";2009;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069512;"ESCOLA ESTADUAL PADRE NICOLAU PIMENTEL";"REGULAR";"0,78";"4";"4,25";"4,12";"3,23";NA;"47,3";"Urbana";1;1;1;857;6;426;431;63;"0,00700116686114352";0
"464";2008;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069555;"ESCOLA SERAFICO RICARDO";"REGULAR";"0,65";"3,33";"3,15";"3,24";"2,1";NA;"22,7";"Urbana";1;1;1;800;4;393;407;53;"0,005";0
"465";2009;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069555;"ESCOLA SERAFICO RICARDO";"REGULAR";"0,71";"3,36";"3,52";"3,44";"2,43";NA;"60,2";"Urbana";1;1;1;850;5;415;435;76;"0,00588235294117647";0
"466";2008;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069652;"GINÁSIO DE LIMOEIRO ARTHUR CORREIA DE OLIVEIRA";"REGULAR";"0,81";"4,64";"4,92";"4,78";"3,87";NA;"12,5";"Urbana";1;1;0;1247;13;680;567;40;"0,0104250200481155";0
"467";2009;2608909;"Agreste Setentrional";"Limoeiro";"Vale do Capibaribe";26069652;"GINÁSIO DE LIMOEIRO ARTHUR CORREIA DE OLIVEIRA";"REGULAR";"0,79";"4,68";"4,62";"4,65";"3,69";NA;"30,8";"Urbana";1;1;0;1353;10;731;622;78;"0,0073909830007391";0
"468";2008;2609105;"Agreste Setentrional";"Machados";"Vale do Capibaribe";26070090;"ESCOLA SEVERINO DE ANDRADE GUERRA";"REGULAR";"0,75";"3,19";"3,9";"3,55";"2,67";NA;"16,3";"Urbana";1;1;0;1033;3;579;454;277;"0,00290416263310745";0
"469";2009;2609105;"Agreste Setentrional";"Machados";"Vale do Capibaribe";26070090;"ESCOLA SEVERINO DE ANDRADE GUERRA";"REGULAR";"0,87";"3,9";"3,84";"3,87";"3,36";NA;"50,8";"Urbana";1;1;0;1041;6;603;438;305;"0,00576368876080692";0
"470";2008;2609709;"Agreste Setentrional";"Orobó";"Vale do Capibaribe";26070260;"ESCOLA ABÍLIO DE SOUZA BARBOSA";"REGULAR";"0,94";"3,47";"3,73";"3,6";"3,39";NA;"20,2";"Urbana";1;1;1;1300;16;811;489;165;"0,0123076923076923";1
"471";2009;2609709;"Agreste Setentrional";"Orobó";"Vale do Capibaribe";26070260;"ESCOLA ABÍLIO DE SOUZA BARBOSA";"SEMI_INTEGRAL";"0,92";"3,79";"3,66";"3,73";"3,44";NA;"38,3";"Urbana";1;1;1;1094;1;639;455;149;"0,000914076782449726";1
"472";2008;2609709;"Agreste Setentrional";"Orobó";"Vale do Capibaribe";26070456;"ESCOLA PROFESSORA RITA MARIA DA CONCEIÇÃO";"REGULAR";"0,87";"3,84";"3,92";"3,88";"3,37";NA;"19,8";"Urbana";1;1;1;1018;5;548;470;68;"0,00491159135559921";0
"473";2009;2609709;"Agreste Setentrional";"Orobó";"Vale do Capibaribe";26070456;"ESCOLA PROFESSORA RITA MARIA DA CONCEIÇÃO";"REGULAR";"0,96";"4,52";"4,47";"4,49";"4,31";NA;"20,9";"Urbana";1;1;1;1068;0;569;499;100;"0";0
"474";2008;2609709;"Agreste Setentrional";"Orobó";"Vale do Capibaribe";26070618;"ESCOLA PROF ANTONIO PEDRO DE AGUIAR";"REGULAR";"0,91";"3,65";"3,88";"3,76";"3,41";NA;"30,6";"Rural";0;1;0;246;8;167;79;34;"0,032520325203252";0
"475";2009;2609709;"Agreste Setentrional";"Orobó";"Vale do Capibaribe";26070618;"ESCOLA PROF ANTONIO PEDRO DE AGUIAR";"REGULAR";"0,96";"3,55";"3,45";"3,5";"3,35";NA;"44,3";"Rural";0;1;0;277;0;174;103;33;"0";0
"476";2008;2610509;"Agreste Setentrional";"Passira";"Vale do Capibaribe";26070782;"ESCOLA CONEGO FERNANDO PASSOS";"REGULAR";"0,84";"3,16";"3,47";"3,32";"2,78";NA;"48";"Urbana";1;1;1;1706;6;940;766;83;"0,00351699882766706";0
"477";2009;2610509;"Agreste Setentrional";"Passira";"Vale do Capibaribe";26070782;"ESCOLA CONEGO FERNANDO PASSOS";"REGULAR";"0,74";"3,54";"3,7";"3,62";"2,67";NA;"39,3";"Urbana";1;1;1;1622;10;864;758;112;"0,0061652281134402";0
"478";2008;2613800;"Agreste Setentrional";"São Vicente Ferrer";"Mata Norte";26071606;"ESCOLA CORONEL JOÃO FRANCISCO";"REGULAR";"0,83";"4,14";"4,03";"4,09";"3,41";NA;"56,9";"Urbana";0;1;0;940;0;572;368;64;"0";0
"479";2009;2613800;"Agreste Setentrional";"São Vicente Ferrer";"Mata Norte";26071606;"ESCOLA CORONEL JOÃO FRANCISCO";"REGULAR";"0,79";"3,78";"3,86";"3,82";"3,01";NA;"63,8";"Urbana";1;1;0;926;0;568;358;73;"0";0
"480";2008;2601003;"Agreste Meridional";"Angelim";"Agreste Meridional";26071924;"ESCOLA AZARIAS SALGADO";"REGULAR";"0,68";"3,31";"3,52";"3,42";"2,33";NA;"19,4";"Urbana";1;1;0;821;0;415;406;72;"0";0
"481";2009;2601003;"Agreste Meridional";"Angelim";"Agreste Meridional";26071924;"ESCOLA AZARIAS SALGADO";"REGULAR";"0,7";"4";"3,8";"3,9";"2,72";NA;"45,5";"Urbana";1;1;0;915;0;492;423;90;"0";0
"482";2008;2602100;"Agreste Meridional";"Bom Conselho";"Agreste Meridional";26072149;"ESCOLA CORONEL JOSÉ ABÍLIO";"REGULAR";"0,81";"3,42";"3,57";"3,5";"2,83";NA;"41,6";"Urbana";1;1;1;2427;0;1365;1062;227;"0";0
"483";2009;2602100;"Agreste Meridional";"Bom Conselho";"Agreste Meridional";26072149;"ESCOLA CORONEL JOSÉ ABÍLIO";"REGULAR";"0,69";"3,85";"3,86";"3,85";"2,64";NA;"44,4";"Urbana";1;1;1;2308;0;1276;1032;305;"0";0
"484";2008;2602100;"Agreste Meridional";"Bom Conselho";"Agreste Meridional";26072254;"ESC FREI CAETANO DE MESSINA";"REGULAR";"0,75";"3,17";"3,13";"3,15";"2,36";NA;"54,8";"Urbana";1;1;1;1631;0;874;757;158;"0";1
"485";2009;2602100;"Agreste Meridional";"Bom Conselho";"Agreste Meridional";26072254;"ESC FREI CAETANO DE MESSINA";"INTEGRAL";"0,67";"3,18";"3,2";"3,19";"2,15";NA;"60,8";"Urbana";1;1;1;1712;0;963;749;205;"0";1
"486";2008;2602407;"Agreste Meridional";"Brejão";"Agreste Meridional";26073102;"ESCOLA PROF ISMENIA LEMOS WANDERLEY";"REGULAR";"0,67";"3,14";"3,58";"3,36";"2,24";NA;"48,4";"Urbana";1;1;0;921;0;510;411;6;"0";0
"487";2009;2602407;"Agreste Meridional";"Brejão";"Agreste Meridional";26073102;"ESCOLA PROF ISMENIA LEMOS WANDERLEY";"REGULAR";"0,89";"3,25";"3,47";"3,36";"3";NA;"23,4";"Urbana";1;1;0;913;2;509;404;12;"0,00219058050383352";0
"488";2008;2603207;"Agreste Meridional";"Caetés";"Agreste Meridional";26073498;"ESC LUIZ PEREIRA JUNIOR";"REGULAR";"0,7";"3,41";"3,94";"3,68";"2,56";NA;"50,2";"Urbana";1;1;0;1404;0;932;472;121;"0";0
"489";2009;2603207;"Agreste Meridional";"Caetés";"Agreste Meridional";26073498;"ESC LUIZ PEREIRA JUNIOR";"REGULAR";"0,75";"3,69";"3,9";"3,79";"2,84";NA;"44";"Urbana";1;1;0;1233;0;815;418;88;"0";0
"490";2008;2603306;"Agreste Meridional";"Calçado";"Agreste Meridional";26074079;"ESCOLA AUGUSTA CORDEIRO DE MELO";"REGULAR";"0,64";"3,39";"3,54";"3,47";"2,22";NA;"20,3";"Urbana";0;1;0;752;0;413;339;24;"0";0
"491";2009;2603306;"Agreste Meridional";"Calçado";"Agreste Meridional";26074079;"ESCOLA AUGUSTA CORDEIRO DE MELO";"REGULAR";"0,76";"3,36";"3,67";"3,52";"2,66";NA;"34,5";"Urbana";1;1;0;708;0;382;326;41;"0";0
"492";2008;2603702;"Agreste Meridional";"Canhotinho";"Agreste Meridional";26074311;"ESC JERONIMO GUEIROS";"REGULAR";"0,79";"3,13";"3,45";"3,29";"2,61";NA;"33,3";"Urbana";1;1;0;972;0;596;376;43;"0";1
"493";2009;2603702;"Agreste Meridional";"Canhotinho";"Agreste Meridional";26074311;"ESC JERONIMO GUEIROS";"SEMI_INTEGRAL";"0,85";"3,9";"3,8";"3,85";"3,29";NA;"59,8";"Urbana";1;1;0;745;0;437;308;73;"0";1
"494";2008;2604700;"Agreste Meridional";"Correntes";"Agreste Meridional";26074907;"ESC AUGUSTO LUCIO DA SILVA ENS FUND E MEDIO";"REGULAR";"0,63";"3,59";"3,84";"3,72";"2,33";NA;"81,6";"Urbana";1;1;0;849;0;475;374;96;"0";0
"495";2009;2604700;"Agreste Meridional";"Correntes";"Agreste Meridional";26074907;"ESC AUGUSTO LUCIO DA SILVA ENS FUND E MEDIO";"REGULAR";"0,68";"3,96";"3,88";"3,92";"2,67";NA;"74";"Urbana";1;1;0;645;0;426;219;77;"0";0
"496";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075385;"ESCOLA ESTADUAL FRANCISCO MADEIROS";"REGULAR";"0,6";"3,18";"3,45";"3,32";"1,98";NA;"44,3";"Urbana";1;1;0;1712;0;850;862;20;"0";0
"497";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075385;"ESCOLA ESTADUAL FRANCISCO MADEIROS";"REGULAR";"0,65";"3,78";"4,03";"3,9";"2,54";NA;"68";"Urbana";1;1;0;1706;0;853;853;58;"0";0
"498";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075687;"ESCOLA DOM JOAO DA MATA AMARAL";"REGULAR";"0,6";"3,72";"3,83";"3,77";"2,25";NA;"45,5";"Urbana";1;1;1;1558;0;899;659;42;"0";0
"499";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075687;"ESCOLA DOM JOAO DA MATA AMARAL";"REGULAR";"0,65";"4,25";"4,17";"4,21";"2,73";NA;"45,4";"Urbana";1;1;1;1537;0;939;598;112;"0";0
"500";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075709;"ESCOLA DOM JUVENCIO BRITTO";"REGULAR";"0,49";"2,95";"3,38";"3,17";"1,55";NA;"46,7";"Urbana";1;1;1;700;0;326;374;73;"0";0
"501";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075733;"ESC DUQUE DE CAXIAS ENSINO FUNDAMENTAL E MÉDIO";"REGULAR";"0,48";"2,73";"2,81";"2,77";"1,34";NA;"50";"Urbana";0;1;0;530;0;257;273;43;"0";0
"502";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075733;"ESC DUQUE DE CAXIAS ENSINO FUNDAMENTAL E MÉDIO";"REGULAR";"0,65";"3,98";"4,14";"4,06";"2,64";NA;"78,4";"Urbana";0;1;0;443;0;205;238;60;"0";0
"503";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075768;"ESCOLA HENRIQUE DIAS ENSINO FUNDAMENTAL E MÉDIO";"REGULAR";"0,62";"3,11";"3,34";"3,22";"1,99";NA;"44,9";"Urbana";1;1;1;727;0;378;349;110;"0";0
"504";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075768;"ESCOLA HENRIQUE DIAS ENSINO FUNDAMENTAL E MÉDIO";"REGULAR";"0,65";"3,41";"3,77";"3,59";"2,33";NA;"59,2";"Urbana";1;1;1;444;0;219;225;82;"0";0
"505";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075865;"ESCOLA PE AGOBAR VALENÇA ENS FUN MEDIO";"REGULAR";"0,65";"3,7";"3,68";"3,69";"2,41";NA;"37,9";"Urbana";1;1;0;557;0;300;257;85;"0";0
"506";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075865;"ESCOLA PE AGOBAR VALENÇA ENS FUN MEDIO";"REGULAR";"0,65";"3,97";"3,66";"3,82";"2,49";NA;"47,8";"Urbana";1;1;0;552;0;303;249;80;"0";0
"507";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075903;"ESCOLA PROFESSOR JERÔNIMO GUEIROS";"REGULAR";"0,39";"4,15";"4,43";"4,29";"1,68";NA;"42,2";"Urbana";1;1;0;1425;0;801;624;140;"0";0
"508";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075903;"ESCOLA PROFESSOR JERÔNIMO GUEIROS";"REGULAR";"0,65";"4,27";"4,31";"4,29";"2,79";NA;"53,6";"Urbana";1;1;0;1035;0;580;455;123;"0";0
"509";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075911;"ESCOLA PROFESSORA ELISA COELHO";"REGULAR";"0,76";"3,35";"3,48";"3,42";"2,59";NA;"84,6";"Urbana";1;1;1;1182;0;628;554;336;"0";0
"510";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075911;"ESCOLA PROFESSORA ELISA COELHO";"REGULAR";"0,69";"3,49";"3,69";"3,59";"2,47";NA;"83,6";"Urbana";1;1;1;1210;0;656;554;285;"0";0
"511";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075920;"ESC PROF ELVIRA VIANA ENSINO FUNDAMENTAL E MEDIO";"REGULAR";"0,66";"3,3";"3,65";"3,47";"2,28";NA;"47,7";"Urbana";1;1;1;615;0;333;282;55;"0";0
"512";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075920;"ESC PROF ELVIRA VIANA ENSINO FUNDAMENTAL E MEDIO";"REGULAR";"0,65";"3,82";"3,78";"3,8";"2,47";NA;"50,9";"Urbana";1;1;1;665;0;352;313;67;"0";0
"513";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075970;"ESCOLA SÃO CRISTÓVÃO";"REGULAR";"0,6";"3,79";"3,87";"3,83";"2,29";NA;"36";"Urbana";1;1;1;838;0;422;416;30;"0";0
"514";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26075970;"ESCOLA SÃO CRISTÓVÃO";"REGULAR";"0,65";"4,06";"3,48";"3,77";"2,45";NA;"66,7";"Urbana";1;1;1;819;0;435;384;49;"0";0
"515";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26076047;"ESC. SIMOA GOMES";"REGULAR";"0,68";"3,29";"3,5";"3,39";"2,29";NA;"35";"Urbana";0;1;1;1314;0;668;646;56;"0";0
"516";2009;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26076047;"ESC. SIMOA GOMES";"REGULAR";"0,76";"3,83";"4,05";"3,94";"2,98";NA;"77,1";"Urbana";0;1;1;1258;0;632;626;75;"0";0
"517";2008;2606002;"Agreste Meridional";"Garanhuns";"Agreste Meridional";26076250;"ESC VIRGEM DO SOCORRO ENSINO FUND.E MEDIO";"REGULAR";"0,38";"2,83";"3,41";"3,12";"1,18";NA;"67,4";"Urbana";1;1;1;886;0;474;412;21;"0";0
