cod_escola;tp_escola;tp_localizacao;idepe;p_em;nota_lp;nota_mt;nota_saep;in_internet;in_noturno;in_eja;qt_mat_bas;tx_mat_med_int;tx_mat_bas_fem;tx_mat_bas_branca;inse;mha_em;tdi_em
26096358;REGULAR;Rural;4,44;0,94;4,51;4,89;4,7;1;1;1;381;0;0,587926509;0,078740157;3,84;4,3;46,1
26044412;REGULAR;Urbana;4,17;0,89;4,59;4,77;4,68;1;1;1;1581;0;0,554712207;0,151802657;3,76;4,2;38,6
26087022;REGULAR;Rural;4,16;0,97;4,29;4,32;4,31;1;1;1;2643;0;0,516080212;0,121074537;4,31;4,4;44,9
26087030;REGULAR;Urbana;4,24;0,95;4,64;4,34;4,49;1;1;1;643;0;0,544323484;0,230171073;3,76;4,5;41,1
26082020;REGULAR;Urbana;3,49;0,9;3,85;3,92;3,88;1;1;1;679;0;0,499263623;0,309278351;4,27;4,2;49,4
26097249;REGULAR;Urbana;3,6;0,86;4,23;4,14;4,18;1;1;1;383;0;0,535248042;0,433420366;3,95;4,4;51,1
26000636;REGULAR;Urbana;4,28;1;4;4,6;4,3;1;1;0;557;0;0,535008977;0,080789946;3,87;4,4;26,5
26001594;REGULAR;Urbana;3,9;0,91;4,17;4,37;4,27;1;1;1;583;0;0,51457976;0,085763293;3,69;3,9;34,4
26000792;REGULAR;Urbana;4,16;0,94;4,43;4,39;4,41;1;1;1;1012;0;0,531620553;0,083992095;4,36;4,5;30,2
26001225;REGULAR;Urbana;3,87;0,85;4,53;4,61;4,57;1;0;0;352;0;0,525568182;0,176136364;3,9;4,5;21,5
26001896;REGULAR;Urbana;4,66;0,98;4,71;4,83;4,77;1;0;0;283;0;0,537102473;0,166077739;4,07;4,4;37
26024721;REGULAR;Urbana;3,67;0,96;3,81;3,79;3,8;1;1;1;812;0;0,502463054;0,02955665;4,38;4,1;46,2
26024764;REGULAR;Urbana;3,26;0,87;3,85;3,6;3,72;1;1;0;634;0;0,503154574;0,11829653;4,36;3,3;34,8
26024802;REGULAR;Urbana;3,25;0,82;4,21;3,68;3,94;1;1;1;1055;0;0,483412322;0,069194313;4,36;4,2;43,1
26097354;REGULAR;Urbana;4,9;0,94;4,91;5,56;5,24;0;0;0;221;0;0,502262443;0,162895928;4,28;4,7;52
26097370;REGULAR;Urbana;3,38;0,96;3,53;3,54;3,53;1;0;1;372;0;0,440860215;0,196236559;4,26;4,5;48,6
26097591;REGULAR;Urbana;3,43;0,9;4,04;3,62;3,83;1;1;1;777;0;0,517374517;0,083655084;4,03;4,3;37,3
26040220;REGULAR;Rural;3,21;0,92;3,44;3,52;3,48;1;1;1;68;0;0,573529412;0,176470588;3,51;3,3;56,3
26139120;REGULAR;Rural;3,57;0,97;3,62;3,77;3,7;1;1;0;126;0;0,531746032;0,055555556;3,66;4;48,4
26038935;REGULAR;Urbana;4,23;0,95;4,38;4,51;4,44;1;1;1;809;0;0,452410383;0,0407911;4,56;3,5;60,9
26050064;REGULAR;Urbana;3,21;0,79;4,08;4,08;4,08;1;1;1;862;0;0,567285383;0,163573086;3,83;3,8;64,7
26050200;REGULAR;Urbana;4,65;0,87;5,21;5,43;5,32;1;1;1;487;0;0,558521561;0,240246407;4,2;4,5;42
26051702;REGULAR;Urbana;4,23;0,95;4,47;4,4;4,44;1;1;1;456;0;0,504385965;0,298245614;4,51;3,3;50
26051737;REGULAR;Urbana;4,51;0,94;4,77;4,78;4,78;1;1;1;703;0;0,519203414;0,391180654;3,96;4,3;35,6
26185725;REGULAR;Rural;3,49;0,9;3,98;3,76;3,87;1;1;1;280;0;0,535714286;0,003571429;3,65;4,7;27,4
26001900;REGULAR;Urbana;4,22;0,92;4,67;4,49;4,58;1;1;1;1168;0;0,545376712;0,080479452;4,22;4,5;31,4
26072149;REGULAR;Urbana;3,39;0,84;4,1;3,94;4,02;1;1;1;1638;0;0,537851038;0,111111111;3,71;4,2;45,9
26067552;REGULAR;Urbana;4,56;0,94;4,85;4,89;4,87;1;1;1;521;0;0,527831094;0,266794626;3,77;5,1;27,7
26083493;REGULAR;Urbana;3,7;0,94;3,99;3,9;3,94;1;1;1;911;0;0,497255763;0,142700329;3,96;4,3;31,8
26046040;REGULAR;Urbana;3,53;0,97;3,66;3,64;3,65;1;1;1;1674;0;0,539426523;0,062126643;3,87;4,1;46,4
26130149;REGULAR;Urbana;4,36;0,96;4,7;4,37;4,54;1;1;1;1287;0;0,520590521;0,057498057;4,41;4,3;43
26184699;REGULAR;Rural;3,82;1;3,7;3,95;3,82;1;1;1;181;0;0,640883978;0,055248619;4,02;4,1;43,6
26178079;REGULAR;Urbana;3,7;0,83;4,65;4,28;4,47;1;1;1;812;0;0,493842365;0,171182266;4,4;4,3;37,5
26153742;REGULAR;Rural;4,44;0,96;4,79;4,44;4,62;1;1;1;1248;0;0,508012821;0,092147436;4,38;4,5;25,6
26130386;REGULAR;Urbana;4,8;0,98;4,78;4,99;4,88;1;1;1;1123;0;0,516473731;0,069456812;4,36;4,2;41,1
26130319;REGULAR;Urbana;4,07;0,98;4,37;3,97;4,17;1;1;1;636;0;0,429245283;0,199685535;4,26;4,5;29,5
26032082;REGULAR;Urbana;3,95;0,96;4,29;3,94;4,11;1;1;1;923;0;0,491874323;0,028169014;4,01;4,3;26,7
26031914;REGULAR;Urbana;4,19;1;4,06;4,32;4,19;1;1;0;456;0;0,462719298;0,050438596;3,75;4,4;21,4
26107546;REGULAR;Urbana;3,88;0,99;3,93;3,94;3,93;1;1;1;809;0;0,488257108;0,142150803;4,38;4,9;35,9
26107562;REGULAR;Urbana;4,4;0,97;4,88;4,15;4,52;1;1;1;994;0;0,479879276;0,192152918;4,56;4,9;28,6
26107597;REGULAR;Urbana;3,37;0,88;4,04;3,58;3,81;1;1;1;1604;0;0,452618454;0,119700748;4,55;4,4;36,7
26107600;REGULAR;Urbana;4,23;0,89;5,22;4,34;4,78;1;1;1;1545;0;0,535275081;0,113268608;4,6;4,4;25,5
26108046;REGULAR;Rural;3,95;0,95;4,44;3,87;4,16;1;1;1;559;0;0,461538462;0,039355993;4,67;4,5;47,5
26107651;REGULAR;Urbana;3,34;0,89;4,02;3,52;3,77;1;1;1;1403;0;0,446186743;0,081967213;4,47;4,3;31,5
26107678;REGULAR;Rural;4,21;0,92;4,54;4,59;4,56;1;1;1;1260;0;0,55;0,073809524;4,9;4,3;13,5
26107961;REGULAR;Urbana;3,19;0,91;3,79;3,24;3,52;1;1;1;1057;0;0,503311258;0,033112583;4,31;4,2;46,1
26108275;REGULAR;Urbana;3,54;0,96;4,04;3,32;3,68;1;0;0;373;0;0,380697051;0,053619303;4,54;4,5;29,6
26165112;REGULAR;Urbana;3,45;0,96;3,73;3,41;3,57;1;1;1;883;0;0,517553794;0,065685164;4,63;4,3;46,2
26413817;REGULAR;Urbana;3,18;0,8;4,53;3,47;4;1;1;1;788;0;0,479695431;0,024111675;4,48;4,5;46
26107996;REGULAR;Urbana;4,04;0,94;4,49;4,15;4,32;1;1;1;531;0;0,474576271;0,082862524;4,53;5,1;21,8
26074362;REGULAR;Urbana;4,75;0,97;4,78;5,03;4,9;1;1;1;557;0;0,526032316;0,220825853;4,09;4,4;31,8
26016010;REGULAR;Urbana;3,64;0,68;5,06;5,58;5,32;1;1;1;466;0;0,480686695;0,221030043;3,62;4,3;48,1
26040310;REGULAR;Rural;4,42;0,93;4,01;5,52;4,77;1;0;0;161;0;0,50310559;0;;4,5;51,4
26040824;REGULAR;Rural;3,03;0,77;3,89;4,02;3,96;1;1;1;368;0;0,483695652;0;;4,3;71,6
26139081;REGULAR;Rural;7,6;1;7,08;8,11;7,6;1;1;1;77;0;0,493506494;0,012987013;3,85;3,4;43,3
26040581;REGULAR;Rural;3,26;0,93;3,27;3,71;3,49;1;1;1;331;0;0,465256798;0;;3,3;51,9
26040387;REGULAR;Rural;3,2;0,81;4,2;3,73;3,96;1;1;1;248;0;0,508064516;0;;3,5;56,3
26040530;REGULAR;Rural;2,89;0,72;3,71;4,3;4;1;1;1;131;0;0,427480916;0;;4,3;66,7
26088258;REGULAR;Urbana;4,67;0,9;5,21;5,12;5,17;1;0;0;659;0;0,509863429;0,233687405;5,11;4,5;16,7
26087880;REGULAR;Urbana;3,35;0,9;3,78;3,66;3,72;1;1;1;487;0;0,482546201;0,065708419;4,5;4,5;21,1
26088134;REGULAR;Urbana;3,85;0,94;4,15;4,04;4,09;1;1;1;779;0;0,499358151;0,152759949;4,22;4,8;27,6
26054019;REGULAR;Urbana;3,44;0,88;4,15;3,63;3,89;1;1;1;596;0;0,565436242;0,080536913;4,38;4,4;37,1
